ID,datetime,date,time,species,distance,angle,placeID,contact,Region.Label,Area,Sample.Label
57096,2019:08:09 09:51:02,09/08/2019,0.410439815,Black Backed Jackal,8,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57097,2019:08:09 09:51:03,09/08/2019,0.410451389,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57098,2019:08:09 09:51:04,09/08/2019,0.410462963,Black Backed Jackal,14,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57160,2019:08:09 22:02:04,09/08/2019,0.918101852,African Civet,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57161,2019:08:09 22:02:05,09/08/2019,0.918113426,African Civet,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57162,2019:08:09 22:02:13,09/08/2019,0.918206019,Black Backed Jackal,0.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57163,2019:08:09 22:02:14,09/08/2019,0.918217593,Black Backed Jackal,0.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57164,2019:08:09 22:04:54,09/08/2019,0.920069444,African Civet,3,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57165,2019:08:09 22:04:55,09/08/2019,0.920081019,African Civet,3,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57166,2019:08:09 22:05:03,09/08/2019,0.920173611,African Civet,4.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
57167,2019:08:09 22:05:04,09/08/2019,0.920185185,African Civet,4.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
57168,2019:08:09 22:05:05,09/08/2019,0.920196759,African Civet,4.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57169,2019:08:09 22:08:30,09/08/2019,0.922569444,African Civet,14,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57170,2019:08:09 22:08:31,09/08/2019,0.922581019,African Civet,16,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57182,2019:08:10 00:10:38,10/08/2019,0.007384259,Black Backed Jackal,5.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57183,2019:08:10 00:10:39,10/08/2019,0.007395833,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57184,2019:08:10 00:10:47,10/08/2019,0.007488426,Black Backed Jackal,3.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57185,2019:08:10 00:10:48,10/08/2019,0.0075,Black Backed Jackal,3.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
57186,2019:08:10 00:12:27,10/08/2019,0.008645833,Black Backed Jackal,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57187,2019:08:10 00:12:28,10/08/2019,0.008657407,Black Backed Jackal,15,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57188,2019:08:10 00:12:59,10/08/2019,0.009016204,Black Backed Jackal,15,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57189,2019:08:10 00:13:00,10/08/2019,0.009027778,Black Backed Jackal,17,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57190,2019:08:10 03:29:21,10/08/2019,0.145381944,African Civet,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57191,2019:08:10 03:29:22,10/08/2019,0.145393519,African Civet,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57192,2019:08:10 03:29:23,10/08/2019,0.145405093,African Civet,17,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57432,2019:08:10 20:34:55,10/08/2019,0.857581019,African Civet,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57433,2019:08:10 20:34:56,10/08/2019,0.857592593,African Civet,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57434,2019:08:10 22:46:35,10/08/2019,0.949016204,Black Backed Jackal,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57435,2019:08:10 22:46:36,10/08/2019,0.949027778,Black Backed Jackal,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57436,2019:08:10 23:33:18,10/08/2019,0.981458333,African Civet,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57437,2019:08:10 23:33:19,10/08/2019,0.981469907,African Civet,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57659,2019:08:11 20:07:56,11/08/2019,0.838842593,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57660,2019:08:11 20:07:57,11/08/2019,0.838854167,Black Backed Jackal,7.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57661,2019:08:11 20:10:15,11/08/2019,0.840451389,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57662,2019:08:11 20:10:16,11/08/2019,0.840462963,Black Backed Jackal,15,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57663,2019:08:11 21:10:18,11/08/2019,0.882152778,Black Backed Jackal,5.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57664,2019:08:11 21:10:19,11/08/2019,0.882164352,Black Backed Jackal,6.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57673,2019:08:12 00:37:27,12/08/2019,0.026006944,Black Backed Jackal,7.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57674,2019:08:12 00:37:28,12/08/2019,0.026018519,Black Backed Jackal,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57675,2019:08:12 00:52:17,12/08/2019,0.03630787,African Civet,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57676,2019:08:12 00:52:18,12/08/2019,0.036319444,African Civet,12,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57696,2019:08:12 06:02:54,12/08/2019,0.252013889,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57697,2019:08:12 06:02:55,12/08/2019,0.252025463,Black Backed Jackal,12,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57698,2019:08:12 06:04:42,12/08/2019,0.253263889,Black Backed Jackal,14,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57699,2019:08:12 06:04:43,12/08/2019,0.253275463,Black Backed Jackal,15,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57700,2019:08:12 06:04:44,12/08/2019,0.253287037,Black Backed Jackal,17,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57956,2019:08:12 17:54:17,12/08/2019,0.746030093,Black Backed Jackal,10,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57957,2019:08:12 17:55:26,12/08/2019,0.746828704,Black Backed Jackal,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57958,2019:08:12 17:55:27,12/08/2019,0.746840278,Black Backed Jackal,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57959,2019:08:12 17:55:28,12/08/2019,0.746851852,Black Backed Jackal,13,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57966,2019:08:12 23:43:43,12/08/2019,0.98869213,Black Backed Jackal,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57967,2019:08:12 23:43:44,12/08/2019,0.988703704,Black Backed Jackal,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57968,2019:08:12 23:43:45,12/08/2019,0.988715278,Black Backed Jackal,10,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57969,2019:08:12 23:43:55,12/08/2019,0.988831019,Black Backed Jackal,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
57970,2019:08:12 23:43:56,12/08/2019,0.988842593,Black Backed Jackal,11,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
57971,2019:08:12 23:45:12,12/08/2019,0.989722222,Black Backed Jackal,5.5,0.8-1,HAPP20,Yes,DSCT.S1,192000000,HAPP20
57972,2019:08:12 23:45:13,12/08/2019,0.989733796,Black Backed Jackal,5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57973,2019:08:12 23:45:32,12/08/2019,0.989953704,Black Backed Jackal,6.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57974,2019:08:12 23:45:33,12/08/2019,0.989965278,Black Backed Jackal,6.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
57975,2019:08:12 23:45:46,12/08/2019,0.990115741,Black Backed Jackal,10,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57976,2019:08:12 23:45:47,12/08/2019,0.990127315,Black Backed Jackal,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
57977,2019:08:12 23:45:48,12/08/2019,0.990138889,Black Backed Jackal,13,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
57993,2019:08:13 03:43:06,13/08/2019,0.154930556,African Civet,8.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
57994,2019:08:13 03:43:07,13/08/2019,0.15494213,African Civet,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58008,2019:08:13 06:59:15,13/08/2019,0.291145833,Black Backed Jackal,5.5,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
58009,2019:08:13 06:59:16,13/08/2019,0.291157407,Black Backed Jackal,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58010,2019:08:13 06:59:17,13/08/2019,0.291168981,Black Backed Jackal,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58329,2019:08:13 21:07:14,13/08/2019,0.880023148,Black Backed Jackal,15,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58330,2019:08:13 21:07:15,13/08/2019,0.880034722,Black Backed Jackal,13,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58331,2019:08:14 00:20:55,14/08/2019,0.014525463,African Civet,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58332,2019:08:14 00:20:56,14/08/2019,0.014537037,African Civet,12,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58333,2019:08:14 00:23:32,14/08/2019,0.016342593,African Civet,8.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
58334,2019:08:14 00:23:33,14/08/2019,0.016354167,African Civet,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58335,2019:08:14 00:23:34,14/08/2019,0.016365741,African Civet,8.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58339,2019:08:14 02:26:12,14/08/2019,0.101527778,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58340,2019:08:14 02:26:13,14/08/2019,0.101539352,Black Backed Jackal,6.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58341,2019:08:14 02:26:49,14/08/2019,0.101956019,Black Backed Jackal,1.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
58342,2019:08:14 02:26:50,14/08/2019,0.101967593,Black Backed Jackal,1.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
58343,2019:08:14 02:26:51,14/08/2019,0.101979167,Black Backed Jackal,1.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
58344,2019:08:14 02:27:01,14/08/2019,0.102094907,Black Backed Jackal,2.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
58345,2019:08:14 02:27:02,14/08/2019,0.102106481,Black Backed Jackal,2.5,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
58346,2019:08:14 02:27:13,14/08/2019,0.102233796,Black Backed Jackal,5.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58347,2019:08:14 02:27:14,14/08/2019,0.10224537,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58348,2019:08:14 02:27:27,14/08/2019,0.102395833,Black Backed Jackal,5.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
58349,2019:08:14 02:27:28,14/08/2019,0.102407407,Black Backed Jackal,5.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
58350,2019:08:14 02:27:41,14/08/2019,0.10255787,Black Backed Jackal,7,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
58351,2019:08:14 02:27:42,14/08/2019,0.102569444,Black Backed Jackal,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58352,2019:08:14 02:27:43,14/08/2019,0.102581019,Black Backed Jackal,9.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58353,2019:08:14 02:30:55,14/08/2019,0.104803241,Black Backed Jackal,17,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58354,2019:08:14 02:30:56,14/08/2019,0.104814815,Black Backed Jackal,19,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58363,2019:08:14 03:25:29,14/08/2019,0.142696759,Black Backed Jackal,8.5,0.6-0.8,HAPP20,Yes,DSCT.S1,192000000,HAPP20
58364,2019:08:14 03:25:30,14/08/2019,0.142708333,Black Backed Jackal,9.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58365,2019:08:14 03:25:31,14/08/2019,0.142719907,Black Backed Jackal,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58366,2019:08:14 03:26:04,14/08/2019,0.143101852,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58367,2019:08:14 03:26:05,14/08/2019,0.143113426,Black Backed Jackal,12,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
58368,2019:08:14 03:27:58,14/08/2019,0.144421296,Black Backed Jackal,14,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58369,2019:08:14 03:27:59,14/08/2019,0.14443287,Black Backed Jackal,15,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58370,2019:08:14 03:28:00,14/08/2019,0.144444444,Black Backed Jackal,18,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58371,2019:08:14 03:29:18,14/08/2019,0.145347222,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58372,2019:08:14 03:29:19,14/08/2019,0.145358796,Black Backed Jackal,14,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58373,2019:08:14 03:29:20,14/08/2019,0.14537037,Black Backed Jackal,14,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58374,2019:08:14 03:36:14,14/08/2019,0.150162037,African Civet,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58375,2019:08:14 03:36:15,14/08/2019,0.150173611,African Civet,12,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58376,2019:08:14 03:36:16,14/08/2019,0.150185185,African Civet,11,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
58377,2019:08:14 04:00:50,14/08/2019,0.16724537,African Civet,17,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58378,2019:08:14 04:00:51,14/08/2019,0.167256944,African Civet,16,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
58382,2019:08:14 07:35:30,14/08/2019,0.316319444,Black Backed Jackal,26+,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
58383,2019:08:14 07:35:31,14/08/2019,0.316331019,Black Backed Jackal,26+,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58384,2019:08:14 07:35:32,14/08/2019,0.316342593,Black Backed Jackal,26+,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
58523,2019:08:08 01:51:46,08/08/2019,0.077615741,Brown Hyena,6.5,0.6-0.8,HAPP23,No,DSCT.S1,192000000,HAPP23
58524,2019:08:08 01:51:47,08/08/2019,0.077627315,Brown Hyena,6,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
58525,2019:08:08 01:51:57,08/08/2019,0.077743056,Brown Hyena,7,0.2-0.4,HAPP23,No,DSCT.S1,192000000,HAPP23
58526,2019:08:08 01:51:58,08/08/2019,0.07775463,Brown Hyena,7.5,0.6-0.8,HAPP23,No,DSCT.S1,192000000,HAPP23
58527,2019:08:08 01:51:59,08/08/2019,0.077766204,Brown Hyena,8.5,0.8-1,HAPP23,No,DSCT.S1,192000000,HAPP23
58795,2019:08:17 07:25:40,17/08/2019,0.309490741,Black Backed Jackal,16,0.6-0.8,HAPP23,No,DSCT.S1,192000000,HAPP23
58796,2019:08:17 07:25:41,17/08/2019,0.309502315,Black Backed Jackal,25,0.8-1,HAPP23,No,DSCT.S1,192000000,HAPP23
58797,2019:08:17 07:39:32,17/08/2019,0.31912037,Black Backed Jackal,7,0.2-0.4,HAPP23,No,DSCT.S1,192000000,HAPP23
58798,2019:08:17 07:39:33,17/08/2019,0.319131944,Black Backed Jackal,6.5,0-0.2,HAPP23,No,DSCT.S1,192000000,HAPP23
58799,2019:08:17 07:39:34,17/08/2019,0.319143519,Black Backed Jackal,6,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
59409,2019:08:08 00:36:21,08/08/2019,0.025243056,Black Backed Jackal,26+,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59410,2019:08:08 00:36:22,08/08/2019,0.02525463,Black Backed Jackal,25,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59498,2019:08:10 22:52:45,10/08/2019,0.953298611,African Civet,9.5,0.2-0.4,MOPP14,Yes,DSCT.S1,192000000,MOPP14
59499,2019:08:10 22:52:46,10/08/2019,0.953310185,African Civet,11,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
59500,2019:08:10 22:52:47,10/08/2019,0.953321759,African Civet,14,0.6-0.8,MOPP14,No,DSCT.S1,192000000,MOPP14
59506,2019:08:11 19:13:46,11/08/2019,0.801226852,Black Backed Jackal,21,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59507,2019:08:11 19:13:47,11/08/2019,0.801238426,Black Backed Jackal,16,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59515,2019:08:12 02:43:26,12/08/2019,0.11349537,Black Backed Jackal,14,0-0.2,MOPP14,Yes,DSCT.S1,192000000,MOPP14
59516,2019:08:12 02:43:27,12/08/2019,0.113506944,Black Backed Jackal,18,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59517,2019:08:12 02:43:28,12/08/2019,0.113518519,Black Backed Jackal,22,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59628,2019:08:14 05:25:04,14/08/2019,0.225740741,Black Backed Jackal,14,0.2-0.4,MOPP14,Yes,DSCT.S1,192000000,MOPP14
59629,2019:08:14 05:25:05,14/08/2019,0.225752315,Black Backed Jackal,16,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59630,2019:08:14 05:25:06,14/08/2019,0.225763889,Black Backed Jackal,20,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59791,2019:08:17 23:22:15,17/08/2019,0.973784722,Brown Hyena,15,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59792,2019:08:17 23:22:16,17/08/2019,0.973796296,Brown Hyena,21,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59793,2019:08:18 03:18:02,18/08/2019,0.137523148,Brown Hyena,26+,0.8-1,MOPP14,Yes,DSCT.S1,192000000,MOPP14
59794,2019:08:18 03:19:12,18/08/2019,0.138333333,Black Backed Jackal,26+,0.6-0.8,MOPP14,No,DSCT.S1,192000000,MOPP14
59795,2019:08:18 03:19:13,18/08/2019,0.138344907,Black Backed Jackal,26+,0.6-0.8,MOPP14,No,DSCT.S1,192000000,MOPP14
59796,2019:08:18 03:19:46,18/08/2019,0.138726852,Black Backed Jackal,26+,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
59797,2019:08:18 03:19:47,18/08/2019,0.138738426,Black Backed Jackal,23,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59848,2019:08:19 18:55:40,19/08/2019,0.788657407,Brown Hyena,26+,0.6-0.8,MOPP14,No,DSCT.S1,192000000,MOPP14
59849,2019:08:19 18:55:41,19/08/2019,0.788668981,Brown Hyena,24,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
59909,2019:08:21 00:16:32,21/08/2019,0.011481481,Black Backed Jackal,23,0.4-0.6,MOPP14,Yes,DSCT.S1,192000000,MOPP14
59910,2019:08:21 00:16:33,21/08/2019,0.011493056,Black Backed Jackal,20,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
59911,2019:08:21 00:16:34,21/08/2019,0.01150463,Black Backed Jackal,15,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
60379,2019:08:07 00:00:50,07/08/2019,0.000578704,Brown Hyena,9,0.2-0.4,SHPP09,No,DSCT.S1,192000000,SHPP09
60380,2019:08:07 00:00:51,07/08/2019,0.000590278,Brown Hyena,7.5,0.2-0.4,SHPP09,No,DSCT.S1,192000000,SHPP09
60381,2019:08:07 00:00:58,07/08/2019,0.000671296,Brown Hyena,6.5,0-0.2,SHPP09,No,DSCT.S1,192000000,SHPP09
60382,2019:08:07 00:00:59,07/08/2019,0.00068287,Brown Hyena,6,0.2-0.4,SHPP09,No,DSCT.S1,192000000,SHPP09
60383,2019:08:07 00:01:00,07/08/2019,0.000694444,Brown Hyena,6,0.2-0.4,SHPP09,No,DSCT.S1,192000000,SHPP09
60571,2019:08:20 03:42:59,20/08/2019,0.154849537,Black Backed Jackal,3.5,0-0.2,SHPP11,No,DSCT.S1,192000000,SHPP11
60572,2019:08:20 03:43:00,20/08/2019,0.154861111,Black Backed Jackal,5,0-0.2,SHPP11,No,DSCT.S1,192000000,SHPP11
60579,2019:08:22 03:49:33,22/08/2019,0.159409722,Black Backed Jackal,7,0.2-0.4,DEPP01,No,DSCT.S1,192000000,DEPP01
60580,2019:08:22 03:49:34,22/08/2019,0.159421296,Black Backed Jackal,7,0.8-1,DEPP01,No,DSCT.S1,192000000,DEPP01
60583,2019:08:22 20:44:30,22/08/2019,0.864236111,Brown Hyena,9,0-0.2,DEPP01,No,DSCT.S1,192000000,DEPP01
60584,2019:08:22 20:44:31,22/08/2019,0.864247685,Brown Hyena,8.5,0-0.2,DEPP01,No,DSCT.S1,192000000,DEPP01
60585,2019:08:23 02:55:25,23/08/2019,0.12181713,Brown Hyena,18,0.4-0.6,DEPP01,No,DSCT.S1,192000000,DEPP01
60586,2019:08:23 02:55:26,23/08/2019,0.121828704,Brown Hyena,20,0.2-0.4,DEPP01,No,DSCT.S1,192000000,DEPP01
60587,2019:08:23 02:55:27,23/08/2019,0.121840278,Brown Hyena,22,0.2-0.4,DEPP01,No,DSCT.S1,192000000,DEPP01
60731,2019:08:25 03:00:24,25/08/2019,0.125277778,Black Backed Jackal,5,0.8-1,DEPP06,No,DSCT.S1,192000000,DEPP06
61675,2019:08:20 01:16:20,20/08/2019,0.053009259,Black Backed Jackal,15,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
61676,2019:08:20 01:16:21,20/08/2019,0.053020833,Black Backed Jackal,13,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
61677,2019:08:20 01:16:22,20/08/2019,0.053032407,Black Backed Jackal,11,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
61921,2019:08:24 23:11:02,24/08/2019,0.96599537,Brown Hyena,21,0.6-0.8,HAPP15,No,DSCT.S1,192000000,HAPP15
61922,2019:08:24 23:11:03,24/08/2019,0.966006944,Brown Hyena,16,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
62350,2019:08:25 17:21:17,25/08/2019,0.723113426,Black Backed Jackal,5,0.2-0.4,HAPP16,No,DSCT.S1,192000000,HAPP16
62351,2019:08:25 17:21:18,25/08/2019,0.723125,Black Backed Jackal,5,0.2-0.4,HAPP16,No,DSCT.S1,192000000,HAPP16
62352,2019:08:25 17:21:19,25/08/2019,0.723136574,Black Backed Jackal,5.5,0.4-0.6,HAPP16,No,DSCT.S1,192000000,HAPP16
62353,2019:08:25 17:21:27,25/08/2019,0.723229167,Black Backed Jackal,6,0.8-1,HAPP16,No,DSCT.S1,192000000,HAPP16
62372,2019:08:20 07:21:49,20/08/2019,0.30681713,Black Backed Jackal,10,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
62373,2019:08:20 07:21:50,20/08/2019,0.306828704,Black Backed Jackal,11,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
62374,2019:08:20 07:23:43,20/08/2019,0.308136574,Black Backed Jackal,14,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
62375,2019:08:20 07:23:44,20/08/2019,0.308148148,Black Backed Jackal,11,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
62395,2019:08:21 17:53:43,21/08/2019,0.745636574,Black Backed Jackal,7,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
62396,2019:08:21 17:53:44,21/08/2019,0.745648148,Black Backed Jackal,6,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
62397,2019:08:21 17:53:45,21/08/2019,0.745659722,Black Backed Jackal,5.5,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
62410,2019:08:22 06:53:47,22/08/2019,0.287349537,Black Backed Jackal,7.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
62411,2019:08:22 06:53:48,22/08/2019,0.287361111,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
62435,2019:08:22 22:22:32,22/08/2019,0.932314815,Black Backed Jackal,9.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
62436,2019:08:22 22:22:33,22/08/2019,0.932326389,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
62437,2019:08:22 22:22:34,22/08/2019,0.932337963,Black Backed Jackal,7,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
62438,2019:08:22 22:22:56,22/08/2019,0.932592593,Black Backed Jackal,7,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
62439,2019:08:22 23:04:59,22/08/2019,0.961793981,Black Backed Jackal,7.5,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
62440,2019:08:22 23:05:00,22/08/2019,0.961805556,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
62441,2019:08:22 23:05:01,22/08/2019,0.96181713,Black Backed Jackal,11,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
62469,2019:08:23 18:44:55,23/08/2019,0.78119213,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
62470,2019:08:23 18:44:56,23/08/2019,0.781203704,Black Backed Jackal,7,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
62471,2019:08:23 18:45:42,23/08/2019,0.781736111,Black Backed Jackal,7.5,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
62482,2019:08:24 06:02:22,24/08/2019,0.251643519,Black Backed Jackal,9.5,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
