GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS792093504	2019-08-05 11:50:48	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				7					Russia	RU	Kamcatskij kraj	RU-KAM							Остров Старичков (Starichkov island)	L8522517	H	52.7767273	158.6178177	2019-07-29	08:00:00	obsr1281844	S58763980	Traveling	P22	EBIRD	720	80.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS850626196	2020-01-12 18:49:55	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr270660	S63334918	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0			Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS793841464	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr566819	S58912515	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0		From the Expedition Log: "Later in the morning we approached Tintikun Lagoon. Several hundred Goosanders were waiting for us, they gather here and at other lagoons to moult their wing feathers. They were accompanied by lots of Harlequin Ducks and a few White-winged Scoters. A nice walk along the shore provides ample opportunity for admiring the stunning flora of the place and to become acquainted with the bird song of the area. A Zodiac cruise to pin down the elusive Siberian Accentor (what on earth is an Accentor?) does reveal a few Red-flanked Bluetails but not the bird in mind at all. Cracking views though of a few noisy and curious Nutcrackers are rewarding for some. Various bears again scatter the shores of the lagoon but none stay long enough for close views. On the way back the search for the odd Rosyfinch quickly turned into a raptor watch, with White-tailed and Steller’s Sea-eagle showing well, only to be surpassed by a fly-by of a Gyr Falcon."	Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS793933052	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr168076	S58919814	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0		From the Expedition Log: "Later in the morning we approached Tintikun Lagoon. Several hundred Goosanders were waiting for us, they gather here and at other lagoons to moult their wing feathers. They were accompanied by lots of Harlequin Ducks and a few White-winged Scoters. A nice walk along the shore provides ample opportunity for admiring the stunning flora of the place and to become acquainted with the bird song of the area. A Zodiac cruise to pin down the elusive Siberian Accentor (what on earth is an Accentor?) does reveal a few Red-flanked Bluetails but not the bird in mind at all. Cracking views though of a few noisy and curious Nutcrackers are rewarding for some. Various bears again scatter the shores of the lagoon but none stay long enough for close views. On the way back the search for the odd Rosyfinch quickly turned into a raptor watch, with White-tailed and Steller’s Sea-eagle showing well, only to be surpassed by a fly-by of a Gyr Falcon."	Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS802040738	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr640477	S59549957	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0		From the Expedition Log: "Later in the morning we approached Tintikun Lagoon. Several hundred Goosanders were waiting for us, they gather here and at other lagoons to moult their wing feathers. They were accompanied by lots of Harlequin Ducks and a few White-winged Scoters. A nice walk along the shore provides ample opportunity for admiring the stunning flora of the place and to become acquainted with the bird song of the area. A Zodiac cruise to pin down the elusive Siberian Accentor (what on earth is an Accentor?) does reveal a few Red-flanked Bluetails but not the bird in mind at all. Cracking views though of a few noisy and curious Nutcrackers are rewarding for some. Various bears again scatter the shores of the lagoon but none stay long enough for close views. On the way back the search for the odd Rosyfinch quickly turned into a raptor watch, with White-tailed and Steller’s Sea-eagle showing well, only to be surpassed by a fly-by of a Gyr Falcon."	Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS829189397	2019-11-18 00:15:06	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr436288	S61546269	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0			Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS803703841	2021-01-13 07:44:46.482519	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Курильское озеро (Kuril Lake)	L9900334	H	51.4560708	157.0796473	2019-08-08	00:09:00	obsr1181818	S59668935	Traveling	P22	EBIRD	7	0.100		15	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS803707624	2019-10-06 08:40:18	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Курильское озеро (Kuril Lake)	L9900334	H	51.4560708	157.0796473	2019-08-08	00:09:00	obsr1181818	S59669259	Incidental	P20	EBIRD				15	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1214089127	2021-08-08 02:58:11.736493	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Бухта Русская (Russkaya Bay)	L6208730	H	52.4193823	158.4506607	2021-08-05	09:49:00	obsr540304	S92925793	Traveling	P22	EBIRD	20	7.840		1	1		0	1	0			1 ad and 1 juv, near nest.	
URN:CornellLabOfOrnithology:EBIRD:OBS1214089209	2021-08-08 03:17:13.919029	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							RU (52.418, 158.552)	L16040378	P	52.4184853	158.5515770	2021-08-05	17:08:00	obsr540304	S92925811	Traveling	P22	EBIRD	83	3.430		1	1		0	1	0			1 ad and 1 juv on nest	
URN:CornellLabOfOrnithology:EBIRD:OBS1303223563	2021-12-26 15:21:31.785581	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Бассейн реки Левая Озёрная, рядом с ОГМК, Камчатский край, RU (57,569, 160,932)	L17205943	P	57.5690267	160.9315942	2021-09-23	14:26:00	obsr1093506	S99469333	Traveling	P22	EBIRD	1440	35.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS555679089	2021-09-03 09:52:20.408139	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							Fedora Bay, Sea of Okhotsk Russia	L6544802	P	57.0297439	138.8104019	2007-08-04	07:00:00	obsr509419	S40982194	Traveling	P22	EBIRD	180	4.828		15	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1202462748	2021-07-17 20:57:43.928684	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							Chkalov Island	L3264798	P	53.3959135	141.2670135	2008-07-06	09:00:00	obsr360920	S21184551	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638923	2016-08-03 00:27:36	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							54.6407x137.8155 - 14 Jun 2016, 08:32	L4726237	P	54.6407020	137.8154900	2016-06-14	08:32:00	obsr130294	S30353148	Traveling	P22	EBIRD	79	10.000		1	1	G1864714	1	1	0			<iframe width="853" height="480" src="//www.youtube.com/embed/0qOnc2ecMMY" frameborder="0"></iframe>	
URN:CornellLabOfOrnithology:EBIRD:OBS849504611	2022-01-02 13:58:11.210838	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Habarovskij kraj	RU-KHA							Охотск (Okhotsk)	L6237959	H	59.3622015	143.2146835	2016-06-16		obsr107603	S63241901	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS421077918	2018-07-31 07:46:39	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				25					Russia	RU	Habarovskij kraj	RU-KHA							59.3467x143.1541 - 16 Jun 2016, 14:21	L4726222	P	59.3466570	143.1541370	2016-06-16	14:21:00	obsr227553	S30923362	Traveling	P22	EBIRD	37	5.000		1	1	G1867442	1	1	0			Exact count	
URN:CornellLabOfOrnithology:EBIRD:OBS413638794	2016-08-02 21:32:16	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							55.2004x137.8689 - 14 Jun 2016, 15:14	L4726231	P	55.2003660	137.8688750	2016-06-14	15:14:00	obsr130294	S30353138	Traveling	P22	EBIRD	123	10.000		1	1	G1864717	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638705	2018-07-31 07:46:39	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				25					Russia	RU	Habarovskij kraj	RU-KHA							59.3467x143.1541 - 16 Jun 2016, 14:21	L4726222	P	59.3466570	143.1541370	2016-06-16	14:21:00	obsr130294	S30353127	Traveling	P22	EBIRD	37	5.000		1	1	G1867442	1	1	0			Exact count	
URN:CornellLabOfOrnithology:EBIRD:OBS420685916	2016-08-02 20:58:36	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							54.6766x138.0006 - 14 Jun 2016, 05:15	L4726239	P	54.6765610	138.0005700	2016-06-14	05:15:00	obsr227553	S30893463	Traveling	P22	EBIRD	123	29.999		1	1	G1864713	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS849242145	2022-01-03 19:43:33.140631	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Habarovskij kraj	RU-KHA							Shantar Archipelago, Russia	L10461734	P	55.1546193	137.9549824	2016-06-13		obsr107603	S63218742	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS420685918	2016-08-02 21:00:05	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							54.6407x137.8155 - 14 Jun 2016, 08:32	L4726237	P	54.6407020	137.8154900	2016-06-14	08:32:00	obsr227553	S30893464	Traveling	P22	EBIRD	79	10.000		1	1	G1864714	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638737	2017-06-14 14:12:43	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							56.8311x138.5555 - 15 Jun 2016, 14:30	L4726226	P	56.8310680	138.5555250	2016-06-15	14:30:00	obsr130294	S30353131	Stationary	P21	EBIRD	175			2	1	G1844739	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS849245400	2022-01-03 19:18:40.483724	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Habarovskij kraj	RU-KHA							Shantar Archipelago, Russia	L10461791	P	54.6103875	137.7692370	2016-06-14		obsr107603	S63219018	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS417460054	2018-05-15 20:27:52	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							56.8311x138.5555 - 15 Jun 2016, 14:30	L4726226	P	56.8310680	138.5555250	2016-06-15	14:30:00	obsr227553	S30650354	Stationary	P21	EBIRD	175			2	1	G1844739	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS420685945	2021-12-05 03:54:12.713829	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							55.2004x137.8689 - 14 Jun 2016, 15:14	L4726231	P	55.2003660	137.8688750	2016-06-14	15:14:00	obsr227553	S30893467	Traveling	P22	EBIRD	123	10.000		1	1	G1864717	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413639003	2016-07-25 06:48:03	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							55.2549x137.6970 - 13 Jun 2016, 11:30	L4726246	P	55.2549340	137.6969900	2016-06-13	11:20:00	obsr130294	S30353160	Traveling	P22	EBIRD	3	1.000		1	1	G1859560	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS419993433	2018-05-15 20:26:52	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							55.2549x137.6970 - 13 Jun 2016, 11:30	L4726246	P	55.2549340	137.6969900	2016-06-13	11:20:00	obsr227553	S30840157	Traveling	P22	EBIRD	3	1.000		1	1	G1859560	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413638942	2016-08-02 20:58:36	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							54.6766x138.0006 - 14 Jun 2016, 05:15	L4726239	P	54.6765610	138.0005700	2016-06-14	05:15:00	obsr130294	S30353151	Traveling	P22	EBIRD	123	29.999		1	1	G1864713	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS515234739	2017-07-16 04:01:28	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							Остров Ионы (Iony Island)	L4745022	H	56.3962800	143.3605500	2017-06-15		obsr543344	S37893292	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS515236186	2017-06-30 20:47:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							Shantar Island Group (Foklistov)	L6038026	P	54.9764315	137.0643997	2017-06-17		obsr543344	S37893414	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS515237827	2017-07-12 02:36:29	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Habarovskij kraj	RU-KHA							Malminskiye Islands & Aldona Bay	L6038047	P	56.7002884	138.3887351	2017-06-18		obsr543344	S37893534	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1346122682	2022-02-19 14:32:54.709556	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Habarovskij kraj	RU-KHA							г. Охотск	L17816776	P	59.3608629	143.2532690	2018-06-05	07:00:00	obsr1296110	S103064245	Stationary	P21	EBIRD	180			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1346113367	2022-02-19 14:40:24.690206	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							г. Охотск	L17816776	P	59.3608629	143.2532690	2018-06-06	07:00:00	obsr1296110	S103065358	Stationary	P21	EBIRD	180			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1163385439	2021-07-01 06:26:52.364699	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Де-Кастри (De-Kastri)	L15007738	H	51.4691959	140.7675938	2021-05-22	09:35:00	obsr1092180	S88692683	Traveling	P22	EBIRD	2	0.420		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1220947003	2021-08-20 06:26:08.689729	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Habarovskij kraj	RU-KHA							Нигирь (Nigir)	L15234212	H	52.1161750	141.3095054	2021-05-31	14:00:00	obsr1092180	S93478144	Traveling	P22	EBIRD	180	15.000		2	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1169700730	2021-08-20 05:48:07.10232	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Мыс Михайлова (Mikhajlov Cape)	L15121489	P	51.4859061	140.8220180	2021-05-26	13:10:00	obsr1092180	S89064019	Traveling	P22	EBIRD	279	0.750		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1160802258	2021-08-19 08:30:19.665185	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Де-Кастри (De-Kastri)	L15007738	H	51.4691959	140.7675938	2021-05-19	11:02:00	obsr1092180	S88505693	Traveling	P22	EBIRD	217	3.670		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1175041818	2021-08-20 06:13:02.440456	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							Нигирь (Nigir)	L15234212	H	52.1161750	141.3095054	2021-05-30	09:30:00	obsr1092180	S89579028	Traveling	P22	EBIRD	300	5.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1161782032	2021-08-19 08:36:29.540057	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Табо, Хабаровский Край (Tabo, Khabarovsk Kray)	L15021315	P	51.6478938	140.8574056	2021-05-20	11:16:00	obsr1092180	S88576199	Traveling	P22	EBIRD	320	8.290		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1165916473	2022-04-27 16:17:11.475673	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							Перевал Затяжной (Zatyazhnoy passage)	L15048201	P	51.8121020	141.0506565	2021-05-24	09:39:00	obsr1092180	S88883305	Traveling	P22	EBIRD	430	45.800		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1162722476	2021-08-19 08:45:36.787192	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Табо, Хабаровский Край (Tabo, Khabarovsk Kray)	L15021315	P	51.6478938	140.8574056	2021-05-21	10:54:00	obsr1092180	S88642436	Traveling	P22	EBIRD	416	15.190		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1169717030	2021-08-20 05:53:12.363829	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Habarovskij kraj	RU-KHA							Перевал Затяжной (Zatyazhnoy passage)	L15048201	P	51.8121020	141.0506565	2021-05-27	09:43:00	obsr1092180	S89168453	Traveling	P22	EBIRD	472	32.250		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1163648740	2021-08-19 08:50:56.882741	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Habarovskij kraj	RU-KHA							Перевал Затяжной (Zatyazhnoy passage)	L15048201	P	51.8121020	141.0506565	2021-05-22	10:11:00	obsr1092180	S88710781	Traveling	P22	EBIRD	446	45.370		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1174462286	2021-08-20 10:23:50.909939	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				15					Russia	RU	Habarovskij kraj	RU-KHA			US-AK_4545				Залив Чихачёва (Chikhacheva Bay)	L15223600	H	51.4691652	140.8402993	2021-06-03	10:43:00	obsr1092180	S89532833	Traveling	P22	EBIRD	388	57.130		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1179453995	2021-08-20 06:29:15.205129	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Russia	RU	Habarovskij kraj	RU-KHA							Нигирь (Nigir)	L15234212	H	52.1161750	141.3095054	2021-06-01	10:00:00	obsr1092180	S89928956	Traveling	P22	EBIRD	300	15.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS947951783	2021-03-26 07:10:54.909179	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6	NY	C4	NY		Russia	RU	Magadanskaya oblast'	RU-MAG							Ostrow Talan - including boat drives Magadan	L11770832	P	59.3085920	149.0924685	1992-06-16		obsr1706778	S70817519	Historical	P62	EBIRD				11	1		0	1	0		with Dr. Alexander Kitaiski and Prof. Alexander Kondratjew; checklist based on trip report and notes by leader Werner Suter, prepared by Heinrich Schiess	or nine; one ad. near Magadan; on Talan up to four ad., three or four immat.; one nest with pullus three weeks	
URN:CornellLabOfOrnithology:EBIRD:OBS948755634	2021-03-31 23:39:25.689801	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Immature (1)	Russia	RU	Magadanskaya oblast'	RU-MAG							Ola - river and delta	L11770475	P	59.5700332	151.2828342	1992-06-17	10:30:00	obsr1706778	S70879022	Historical	P62	EBIRD	495			11	1		0	1	0		with Dr. Alexander Kitaiski; checklist based on trip report and notes by leader Werner Suter, prepared by Heinrich Schiess	one year	
URN:CornellLabOfOrnithology:EBIRD:OBS180727770	2020-01-13 16:44:05	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				7					Russia	RU	Magadanskaya oblast'	RU-MAG							Koni Peninsula - Magadan, Russia	L1930477	P	58.9910666	152.1551514	1992-07-23		obsr355833	S12941756	Incidental	P20	EBIRD				3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS180722540	2014-08-08 15:55:53	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Koni Peninsula - Magadan, Russia	L1930477	P	58.9910666	152.1551514	1992-07-17	11:00:00	obsr355833	S12941385	Incidental	P20	EBIRD				2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS180848277	2020-01-13 16:44:28	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Magadanskaya oblast'	RU-MAG							Koni Peninsula - Magadan, Russia	L1930477	P	58.9910666	152.1551514	1992-07-25		obsr355833	S12949842	Incidental	P20	EBIRD				2	1		0	1	0			Nesting	
URN:CornellLabOfOrnithology:EBIRD:OBS945590353	2020-06-20 14:03:28	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6	NY	C4	NY	Unknown Sex, Adult (4); Unknown Sex, Immature (2)	Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1993-06-30		obsr1706778	S70637679	Historical	P62	EBIRD				12	1		0	1	0		checklist based on trip report (Edgar Grether) and notes by leader Werner Suter, prepared by Heinrich Schiess	or eight; one nest with two Young three weeks	
URN:CornellLabOfOrnithology:EBIRD:OBS906191117	2021-09-03 09:52:20.458521	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1993-07-12		obsr1051392	S68049371	Historical	P62	EBIRD					0		0	1	0			<b>First Sighting:</b> X (Auto)<br>	
URN:CornellLabOfOrnithology:EBIRD:OBS945621988	2020-06-20 15:07:38	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2				Unknown Sex, Adult (2)	Russia	RU	Magadanskaya oblast'	RU-MAG							boat drive around Magadan-Arman-Nagajeva Zaliv	L11735938	P	59.4960145	150.4217240	1993-07-02	09:45:00	obsr1706778	S70640406	Historical	P62	EBIRD	480			12	1		0	1	0		checklist based on trip report (Edgar Grether) and notes by leader Werner Suter, prepared by Heinrich Schiess		
URN:CornellLabOfOrnithology:EBIRD:OBS906191150	2020-04-29 16:49:05	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Nagayeva Bay & Nedorazumeniya Island, Magadan 13 Jul	L11167340	P	59.5620000	150.5520000	1993-07-13		obsr1051392	S68049372	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS445679409	2021-09-03 09:52:20.510003	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Magadanskaya oblast'	RU-MAG							Arman	L5109574	P	59.6710486	150.1367844	1994-06-30		obsr416326	S32745999	Historical	P62	EBIRD				15	1		0	1	0		Birding around Arman and includes many roadside stops along road from Magadan to Arman, but not sure exactly where	An immature flew south along the beach at Arman	
URN:CornellLabOfOrnithology:EBIRD:OBS445684625	2019-05-02 14:10:04	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				5	ON	C4	ON	Unknown Sex, Adult (5)	Russia	RU	Magadanskaya oblast'	RU-MAG							Остров Талан (Talan Island)	L4992492	H	59.3111184	149.0813828	1994-07-02		obsr416326	S32746582	Historical	P62	EBIRD				15	1		0	1	0		Birding through the night from the previous day to 14.30 when the boat departed for Arman. The spectacle of tens of thousands of auks coming ashore against the red sky was unforgettable.		
