date,UTC_time_day_location,satcount_day_location,hdop_day_location,speed_km_h,id_factor,UTC_time_night_location,lat_night_location,lon_night_location,used,lon_day_location,lat_day_location,species,crop_original_text,crop_category
23/07/2020,06:07:28,8,1,0,id_S92,00:07:50,59.17127,15.38446,1,15.37979,59.17806,greylag,Slatter och betesvall pa akermark,ley
23/07/2020,14:07:31,5,2,0,id_S92,00:07:50,59.17127,15.38446,1,15.38506,59.17945,greylag,Slatter och betesvall pa akermark,ley
24/07/2020,16:07:27,9,1,0,id_S92,00:07:27,59.17118,15.38455,1,15.38491,59.17806,greylag,Slatter och betesvall pa akermark,ley
24/07/2020,15:07:49,8,2,0,id_S92,00:07:27,59.17118,15.38455,1,15.38518,59.17774,greylag,Slatter och betesvall pa akermark,ley
25/07/2020,18:07:47,8,1,0,id_S92,00:07:32,59.17122,15.38441,1,15.38276,59.17912,greylag,Slatter och betesvall pa akermark,ley
27/07/2020,17:07:27,7,1,1,id_S92,00:07:28,59.17148,15.38425,1,15.38078,59.17865,greylag,Slatter och betesvall pa akermark,ley
27/07/2020,18:08:01,10,1,0,id_S92,00:07:28,59.17148,15.38425,1,15.37988,59.17834,greylag,Slatter och betesvall pa akermark,ley
28/07/2020,19:07:30,5,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.39379,59.19134,greylag,Slatter och betesvall pa akermark,ley
28/07/2020,12:08:04,8,2,0,id_S92,00:07:25,59.17112,15.38462,1,15.38324,59.17956,greylag,Slatter och betesvall pa akermark,ley
28/07/2020,13:07:26,8,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.38316,59.17959,greylag,Slatter och betesvall pa akermark,ley
31/07/2020,16:07:27,6,2,0,id_S92,00:07:26,59.17789,15.36011,1,15.38385,59.17872,greylag,Slatter och betesvall pa akermark,ley
01/08/2020,17:08:10,7,1,0,id_S92,00:07:24,59.17161,15.38481,1,15.31409,59.17886,greylag,Slatter och betesvall pa akermark,ley
03/08/2020,18:02:38,4,1,0,id_S92,00:07:29,59.17788,15.36002,1,15.38801,59.15181,greylag,Slatter och betesvall pa akermark,ley
04/08/2020,16:07:49,11,1,0,id_S92,00:02:35,59.17121,15.38432,1,15.29983,59.18453,greylag,Slatter och betesvall pa akermark,ley
05/08/2020,13:07:30,5,2,2,id_S92,00:07:29,59.17794,15.36011,1,15.31343,59.17881,greylag,Slatter och betesvall pa akermark,ley
06/08/2020,10:07:26,5,2,0,id_S92,00:07:25,59.17781,15.36014,1,15.27971,59.19024,greylag,Slatter och betesvall pa akermark,ley
06/08/2020,08:07:50,9,1,0,id_S92,00:07:25,59.17781,15.36014,1,15.28008,59.19013,greylag,Slatter och betesvall pa akermark,ley
07/07/2019,14:08:46,6,2,1,id_S92,00:08:42,59.16319,15.38078,1,15.39693,59.15839,greylag,Slatter och betesvall pa akermark,ley
11/07/2019,16:09:10,14,1,0,id_S92,00:08:41,59.1622,15.39183,1,15.39077,59.16096,greylag,Slatter och betesvall pa akermark,ley
13/07/2019,18:08:41,8,1,1,id_S92,00:08:40,59.16193,15.386,1,15.39049,59.15931,greylag,Slatter och betesvall pa akermark,ley
19/07/2019,18:08:44,8,1,0,id_S92,00:08:40,59.17017,15.38909,1,15.38742,59.15254,greylag,Slatter och betesvall pa akermark,ley
22/07/2019,06:03:39,7,1,0,id_S92,00:03:39,59.17206,15.38557,1,15.39517,59.15965,greylag,Slatter och betesvall pa akermark,ley
06/05/2020,03:05:52,14,1,0,id_S92,00:05:53,59.16462,15.39866,0,15.30380409,59.18442791,greylag,Slatter och betesvall pa akermark,ley
26/07/2019,18:03:42,9,1,0,id_S92,00:03:39,59.1719,15.38502,1,15.37861,59.17353,greylag,Slatter och betesvall pa akermark,ley
28/07/2019,17:03:39,14,1,0,id_S92,00:03:40,59.17242,15.38542,1,15.36956,59.17275,greylag,Slatter och betesvall pa akermark,ley
14/05/2020,13:05:51,6,1,0,id_S92,00:05:51,59.16333,15.38886,0,15.27479116,59.2124193,greylag,Slatter och betesvall pa akermark,ley
08/08/2019,18:03:37,6,1,0,id_S92,00:03:38,59.17202,15.38572,1,15.36857,59.17192,greylag,Slatter och betesvall pa akermark,ley
10/08/2019,14:03:35,5,1,0,id_S92,00:03:36,59.17164,15.38508,1,15.39514,59.16118,greylag,Slatter och betesvall pa akermark,ley
10/08/2019,16:03:40,8,1,0,id_S92,00:03:36,59.17164,15.38508,1,15.39772,59.15824,greylag,Slatter och betesvall pa akermark,ley
23/07/2018,06:06:12,6,1,0,id_S92,00:06:12,59.17811,15.39861,0,15.38825287,59.18904169,greylag,Slatter och betesvall pa akermark,ley
24/07/2018,04:06:40,10,1,0,id_S92,00:06:12,59.16223,15.39438,0,15.29919193,59.1522556,greylag,Slatter och betesvall pa akermark,ley
03/05/2020,14:06:11,7,2,2,id_S92,00:05:48,59.17133,15.38941,0,15.2756966,59.18341058,greylag,Slatter och betesvall pa akermark,ley
08/05/2020,03:06:23,6,1,0,id_S92,00:05:59,59.16345,15.38927,0,15.38694348,59.18363054,greylag,Slatter och betesvall pa akermark,ley
10/05/2020,09:05:51,8,1,0,id_S92,00:05:59,59.16341,15.38915,0,15.35930895,59.20783747,greylag,Slatter och betesvall pa akermark,ley
10/05/2020,12:06:19,7,1,0,id_S92,00:05:59,59.16341,15.38915,0,15.32069345,59.23136525,greylag,Slatter och betesvall pa akermark,ley
02/07/2020,17:07:34,7,2,0,id_S92,00:07:41,59.16362,15.39811,0,15.30800684,59.17355114,greylag,Slatter och betesvall pa akermark,ley
05/07/2020,14:07:39,6,1,0,id_S92,00:07:29,59.17144,15.38474,0,15.38085537,59.19996527,greylag,Slatter och betesvall pa akermark,ley
05/07/2020,19:07:30,7,1,0,id_S92,00:07:29,59.17144,15.38474,0,15.35315486,59.20374231,greylag,Slatter och betesvall pa akermark,ley
11/07/2020,17:07:31,5,1,0,id_S92,00:07:29,59.17124,15.38442,0,15.29979819,59.21131917,greylag,Slatter och betesvall pa akermark,ley
11/07/2020,12:07:39,4,2,0,id_S92,00:07:29,59.17124,15.38442,0,15.30348244,59.1817465,greylag,Slatter och betesvall pa akermark,ley
26/07/2020,18:37:29,5,1,1,id_S92,00:07:49,59.1728,15.38552,0,15.31529715,59.1744625,greylag,Slatter och betesvall pa akermark,ley
28/07/2020,11:07:30,4,2,0,id_S92,00:07:25,59.17112,15.38462,0,15.41421011,59.18195666,greylag,Slatter och betesvall pa akermark,ley
31/07/2020,18:07:25,7,1,0,id_S92,00:07:26,59.17789,15.36011,0,15.2977937,59.2099564,greylag,Slatter och betesvall pa akermark,ley
12/08/2020,18:07:23,11,1,0,id_S92,00:07:27,59.17112,15.38707,0,15.26697584,59.20843876,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,13:02:31,4,2,0,id_S92,00:07:31,59.17125,15.38437,1,15.38074,59.17751,greylag,Slatter och betesvall pa akermark,ley
07/05/2020,07:00:52,7,1,0,id_S92,00:00:55,59.16381,15.38838,1,15.39612,59.15659,greylag,Slatter och betesvall pa akermark,ley
01/07/2020,16:07:31,13,1,1,id_S92,00:07:35,59.16205,15.39269,1,15.3959,59.15591,greylag,Slatter och betesvall pa akermark,ley
01/07/2020,18:08:04,9,1,0,id_S92,00:07:35,59.16205,15.39269,1,15.39651,59.15667,greylag,Slatter och betesvall pa akermark,ley
02/07/2020,16:07:30,6,1,0,id_S92,00:07:41,59.16362,15.39811,1,15.39488,59.1579,greylag,Slatter och betesvall pa akermark,ley
05/07/2020,13:22:42,8,1,0,id_S92,00:07:29,59.17144,15.38474,1,15.39304,59.15433,greylag,Slatter och betesvall pa akermark,ley
07/07/2020,19:07:29,5,1,0,id_S92,00:07:41,59.17123,15.38499,1,15.39367,59.15442,greylag,Slatter och betesvall pa akermark,ley
09/07/2020,13:07:28,6,1,0,id_S92,00:07:29,59.17113,15.38386,1,15.39409,59.15745,greylag,Slatter och betesvall pa akermark,ley
11/07/2020,13:22:41,6,2,0,id_S92,00:07:29,59.17124,15.38442,1,15.38013,59.17801,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,03:07:31,6,1,0,id_S92,00:07:30,59.17115,15.38424,1,15.38864,59.1517,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,18:07:29,5,1,0,id_S92,00:07:31,59.17125,15.38437,1,15.38519,59.1803,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,15:02:33,6,2,0,id_S92,00:07:31,59.17125,15.38437,1,15.38048,59.17767,greylag,Slatter och betesvall pa akermark,ley
16/07/2020,19:07:30,9,2,2,id_S92,00:07:49,59.17124,15.3847,1,15.38553,59.17877,greylag,Slatter och betesvall pa akermark,ley
17/07/2020,18:07:29,6,1,0,id_S92,00:07:49,59.17105,15.38439,1,15.38579,59.17806,greylag,Slatter och betesvall pa akermark,ley
01/08/2018,04:06:49,6,1,0,id_S92,00:06:40,59.17184,15.38513,1,15.38429,59.17766,greylag,Slatter och betesvall pa akermark,ley
27/07/2020,19:07:27,5,2,0,id_S92,00:07:28,59.17148,15.38425,1,15.38047,59.17852,greylag,Slatter och betesvall pa akermark,ley
10/07/2019,18:08:41,9,1,0,id_S92,00:09:10,59.1702,15.38945,1,15.38895,59.16031,greylag,Slatter och betesvall pa akermark,ley
17/07/2019,17:09:10,13,1,0,id_S92,00:08:45,59.16204,15.38747,1,15.39493,59.15981,greylag,Slatter och betesvall pa akermark,ley
08/08/2019,17:03:37,5,1,0,id_S92,00:03:38,59.17202,15.38572,1,15.36863,59.17191,greylag,Slatter och betesvall pa akermark,ley
10/08/2019,12:03:44,4,1,0,id_S92,00:03:36,59.17164,15.38508,1,15.39499,59.16072,greylag,Slatter och betesvall pa akermark,ley
23/07/2020,14:07:31,5,2,0,id_S92,00:07:50,59.17127,15.38446,0,15.30915514,59.16260017,greylag,Slatter och betesvall pa akermark,ley
17/07/2018,04:06:24,4,2,0,id_S92,00:06:13,59.17331,15.39057,1,15.39757,59.18063,greylag,Slatter och betesvall pa akermark,ley
18/07/2018,04:06:13,7,1,0,id_S92,00:06:12,59.17689,15.3951,1,15.3977,59.1815,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,19:08:10,8,1,0,id_S92,00:07:31,59.17125,15.38437,1,15.3859,59.18018,greylag,Slatter och betesvall pa akermark,ley
24/07/2018,18:06:13,7,1,0,id_S92,00:06:12,59.16223,15.39438,1,15.39248,59.15939,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,07:07:49,8,1,0,id_S92,00:07:30,59.17115,15.38424,0,15.39545151,59.19092683,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,09:07:29,7,1,0,id_S92,00:07:31,59.17125,15.38437,1,15.38077,59.17841,greylag,Slatter och betesvall pa akermark,ley
07/05/2020,17:05:52,8,1,0,id_S92,00:00:55,59.16381,15.38838,0,15.38941165,59.19291839,greylag,Slatter och betesvall pa akermark,ley
23/07/2020,12:07:41,7,1,1,id_S92,00:07:50,59.17127,15.38446,1,15.38198,59.17703,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,07:07:49,8,1,0,id_S92,00:07:30,59.16547,15.39751,1,15.39211,59.15501,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,12:07:42,7,1,0,id_S92,00:07:30,59.16547,15.39751,1,15.3939,59.15769,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,10:07:30,5,2,0,id_S92,00:07:30,59.16547,15.39751,1,15.39234,59.15542,greylag,Slatter och betesvall pa akermark,ley
05/07/2020,05:22:29,8,1,0,id_S92,00:07:29,59.17144,15.38474,1,15.39346,59.1554,greylag,Slatter och betesvall pa akermark,ley
11/08/2019,12:03:48,7,2,0,id_S92,00:03:37,59.17181,15.38565,1,15.39628,59.16102,greylag,Slatter och betesvall pa akermark,ley
11/08/2019,11:03:37,7,2,1,id_S92,00:03:37,59.17181,15.38565,1,15.39584,59.16093,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,09:07:33,5,1,0,id_S92,00:07:30,59.17115,15.38424,1,15.38156,59.17752,greylag,Slatter och betesvall pa akermark,ley
25/07/2020,16:07:27,7,2,0,id_S92,00:07:32,59.17122,15.38441,1,15.38287,59.17841,greylag,Slatter och betesvall pa akermark,ley
17/05/2020,11:08:10,12,1,0,id_S92,00:07:41,59.16315,15.38833,0,15.36596923,59.19666154,greylag,Slatter och betesvall pa akermark,ley
13/07/2019,16:08:43,6,1,0,id_S92,00:08:40,59.16193,15.386,1,15.39113,59.16099,greylag,Slatter och betesvall pa akermark,ley
10/08/2019,15:03:37,8,1,0,id_S92,00:03:36,59.17164,15.38508,1,15.39533,59.161,greylag,Slatter och betesvall pa akermark,ley
13/08/2019,06:03:37,7,1,0,id_S92,00:03:35,59.17183,15.38565,1,15.39588,59.15974,greylag,Slatter och betesvall pa akermark,ley
11/07/2020,03:07:29,6,1,0,id_S92,00:07:29,59.17124,15.38442,0,15.30817255,59.21437835,greylag,Slatter och betesvall pa akermark,ley
31/07/2018,19:06:11,5,1,2,id_S92,00:06:11,59.17596,15.39357,1,15.3836,59.17917,greylag,Slatter och betesvall pa akermark,ley
14/07/2020,04:07:49,5,2,0,id_S92,00:07:31,59.17125,15.38437,0,15.3110069,59.19130821,greylag,Slatter och betesvall pa akermark,ley
24/07/2018,03:06:13,8,1,0,id_S92,00:06:12,59.16223,15.39438,0,15.26443483,59.19229635,greylag,Slatter och betesvall pa akermark,ley
17/07/2018,19:06:23,4,1,0,id_S92,00:06:13,59.17331,15.39057,1,15.3953,59.17999,greylag,Slatter och betesvall pa akermark,ley
17/07/2018,05:06:18,6,1,0,id_S92,00:06:13,59.17331,15.39057,1,15.39849,59.18115,greylag,Slatter och betesvall pa akermark,ley
31/07/2018,06:06:12,9,1,0,id_S92,00:06:11,59.17596,15.39357,1,15.38035,59.17726,greylag,Slatter och betesvall pa akermark,ley
02/08/2018,04:06:10,6,1,0,id_S92,00:06:12,59.1705,15.3872,1,15.38263,59.17893,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,04:07:49,8,1,0,id_S92,00:07:30,59.16547,15.39751,1,15.39229,59.15408,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,10:07:29,6,2,0,id_S92,00:07:30,59.17115,15.38424,1,15.38124,59.17716,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,06:07:29,6,1,0,id_S92,00:07:30,59.17115,15.38424,1,15.38796,59.15209,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,09:07:33,5,1,0,id_S92,00:07:30,59.17115,15.38424,0,15.31522753,59.18059642,greylag,Slatter och betesvall pa akermark,ley
05/08/2020,14:07:50,11,1,0,id_S92,00:07:29,59.17794,15.36011,0,15.27780657,59.20481063,greylag,Slatter och betesvall pa akermark,ley
11/07/2020,09:07:29,5,1,0,id_S92,00:07:29,59.17124,15.38442,1,15.38243,59.17757,greylag,Slatter och betesvall pa akermark,ley
18/07/2020,19:07:52,6,2,0,id_S92,00:07:30,59.17126,15.38443,1,15.38437,59.17878,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,18:07:36,6,1,0,id_S92,00:07:30,59.16547,15.39751,1,15.3897,59.1539,greylag,Slatter och betesvall pa akermark,ley
25/07/2020,17:07:27,5,1,1,id_S92,00:07:32,59.17122,15.38441,1,15.3827,59.1787,greylag,Slatter och betesvall pa akermark,ley
12/07/2020,17:07:49,7,1,0,id_S92,00:07:32,59.172,15.38604,1,15.38158,59.17758,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,10:07:29,6,2,0,id_S92,00:07:30,59.17115,15.38424,0,15.30334922,59.17074558,greylag,Slatter och betesvall pa akermark,ley
28/07/2020,16:07:26,12,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.38392,59.17993,greylag,Slatter och betesvall pa akermark,ley
13/07/2020,03:07:31,6,1,0,id_S92,00:07:30,59.17115,15.38424,0,15.39270496,59.1817183,greylag,Slatter och betesvall pa akermark,ley
03/07/2020,16:07:36,7,2,0,id_S92,00:07:29,59.16222,15.39265,0,15.23823402,59.20089625,greylag,Slatter och betesvall pa akermark,ley
09/07/2020,15:07:30,5,2,1,id_S92,00:07:29,59.17113,15.38386,0,15.40751747,59.19738683,greylag,Slatter och betesvall pa akermark,ley
05/07/2020,07:22:30,6,2,0,id_S92,00:07:29,59.17144,15.38474,0,15.38914495,59.18134736,greylag,Slatter och betesvall pa akermark,ley
21/07/2020,19:07:26,6,1,0,id_S92,00:02:27,59.17114,15.38428,1,15.3813,59.1768,greylag,Slatter och betesvall pa akermark,ley
04/08/2020,17:07:25,8,1,0,id_S92,00:02:35,59.17121,15.38432,1,15.29984,59.18441,greylag,Slatter och betesvall pa akermark,ley
17/07/2018,03:06:23,6,1,0,id_S92,00:06:13,59.17331,15.39057,1,15.3953,59.18049,greylag,Slatter och betesvall pa akermark,ley
04/07/2020,08:07:30,6,1,0,id_S92,00:07:30,59.16547,15.39751,1,15.39259,59.15577,greylag,Slatter och betesvall pa akermark,ley
21/07/2020,19:07:26,6,1,0,id_S92,00:02:27,59.17114,15.38428,0,15.32186233,59.2119711,greylag,Slatter och betesvall pa akermark,ley
18/07/2018,03:06:12,8,1,0,id_S92,00:06:12,59.17689,15.3951,1,15.39725,59.18112,greylag,Slatter och betesvall pa akermark,ley
03/07/2020,02:07:30,8,1,1,id_S92,00:07:29,59.16222,15.39265,0,15.30799146,59.23316676,greylag,Slatter och betesvall pa akermark,ley
17/07/2018,06:06:11,8,1,0,id_S92,00:06:13,59.17331,15.39057,1,15.39847,59.18104,greylag,Slatter och betesvall pa akermark,ley
09/08/2020,04:07:25,5,1,0,id_S92,00:07:29,59.17812,15.35994,0,15.29977989,59.16836158,greylag,Grasfrovall (flerarig),ley
02/08/2020,16:07:28,6,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.29309,59.17024,greylag,Grasfrovall (flerarig),ley
02/08/2020,04:07:48,8,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.30073,59.17032,greylag,Grasfrovall (flerarig),ley
31/07/2020,06:07:24,6,1,0,id_S92,00:07:26,59.17789,15.36011,1,15.29863,59.1693,greylag,Grasfrovall (flerarig),ley
18/07/2019,05:08:50,5,1,0,id_S92,00:08:44,59.16232,15.39211,0,15.32890152,59.20431994,greylag,Grasfrovall (flerarig),ley
01/08/2020,05:07:25,6,2,0,id_S92,00:07:24,59.17161,15.38481,1,15.29903,59.16886,greylag,Grasfrovall (flerarig),ley
13/07/2019,17:08:49,4,2,0,id_S92,00:08:40,59.16193,15.386,0,15.33325486,59.19194279,greylag,Grasfrovall (flerarig),ley
01/08/2020,18:07:58,5,2,0,id_S92,00:07:24,59.17161,15.38481,1,15.29319,59.17024,greylag,Grasfrovall (flerarig),ley
07/07/2019,14:08:46,6,2,1,id_S92,00:08:42,59.16319,15.38078,0,15.31096844,59.19732064,greylag,Grasfrovall (flerarig),ley
30/07/2020,16:07:49,12,1,0,id_S92,00:08:01,59.11394,15.29503,0,15.30146106,59.17042482,greylag,Grasfrovall (flerarig),ley
05/08/2020,06:07:25,5,1,0,id_S92,00:07:29,59.17794,15.36011,1,15.3012,59.16864,greylag,Grasfrovall (flerarig),ley
11/08/2018,18:06:12,14,1,0,id_S92,00:06:10,59.17169,15.38493,0,15.32897095,59.20538099,greylag,Grasfrovall (flerarig),ley
31/07/2020,04:07:31,9,1,0,id_S92,00:07:26,59.17789,15.36011,1,15.29899,59.17188,greylag,Grasfrovall (flerarig),ley
02/08/2020,06:07:28,5,2,0,id_S92,00:07:25,59.17788,15.36008,1,15.30071,59.1701,greylag,Grasfrovall (flerarig),ley
02/08/2020,18:07:50,12,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.29308,59.17051,greylag,Grasfrovall (flerarig),ley
01/08/2020,19:07:51,9,1,0,id_S92,00:07:24,59.17161,15.38481,1,15.29321,59.17034,greylag,Grasfrovall (flerarig),ley
01/08/2020,04:07:26,7,1,0,id_S92,00:07:24,59.17161,15.38481,1,15.299,59.16902,greylag,Grasfrovall (flerarig),ley
04/08/2020,19:07:25,8,1,0,id_S92,00:02:35,59.17121,15.38432,1,15.30025,59.17057,greylag,Grasfrovall (flerarig),ley
05/08/2020,04:07:27,5,2,0,id_S92,00:07:29,59.17794,15.36011,1,15.30108,59.16866,greylag,Grasfrovall (flerarig),ley
02/08/2020,03:07:25,10,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.30068,59.17027,greylag,Grasfrovall (flerarig),ley
02/08/2020,05:07:51,6,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.30074,59.17032,greylag,Grasfrovall (flerarig),ley
05/08/2020,05:07:25,8,1,0,id_S92,00:07:29,59.17794,15.36011,1,15.30107,59.16867,greylag,Grasfrovall (flerarig),ley
31/07/2020,03:07:25,7,1,0,id_S92,00:07:26,59.17789,15.36011,1,15.29908,59.17189,greylag,Grasfrovall (flerarig),ley
02/08/2020,17:07:25,5,1,0,id_S92,00:07:25,59.17788,15.36008,1,15.29302,59.17056,greylag,Grasfrovall (flerarig),ley
30/07/2020,18:07:25,6,1,0,id_S92,00:08:01,59.11394,15.29503,1,15.29917,59.17086,greylag,Grasfrovall (flerarig),ley
19/07/2019,05:08:42,4,1,0,id_S92,00:08:40,59.17017,15.38909,0,15.31732898,59.19945358,greylag,Grasfrovall (flerarig),ley
03/08/2020,04:07:47,7,1,0,id_S92,00:07:29,59.17788,15.36002,1,15.29905,59.1693,greylag,Grasfrovall (flerarig),ley
31/07/2020,05:07:49,10,1,0,id_S92,00:07:26,59.17789,15.36011,1,15.29902,59.1719,greylag,Grasfrovall (flerarig),ley
03/08/2020,06:07:24,6,1,0,id_S92,00:07:29,59.17788,15.36002,1,15.29894,59.16939,greylag,Grasfrovall (flerarig),ley
03/08/2020,03:07:26,5,2,0,id_S92,00:07:29,59.17788,15.36002,1,15.29897,59.16909,greylag,Grasfrovall (flerarig),ley
03/08/2020,05:07:51,12,1,0,id_S92,00:07:29,59.17788,15.36002,1,15.29898,59.16933,greylag,Grasfrovall (flerarig),ley
19/07/2019,19:09:16,12,1,0,id_S92,00:08:40,59.17017,15.38909,1,15.3422,59.16077,greylag,Trada,other
23/07/2020,06:07:28,8,1,0,id_S92,00:07:50,59.17127,15.38446,0,15.27782563,59.20066137,greylag,Trada,other
08/08/2018,06:06:11,7,1,0,id_S92,00:06:09,59.17587,15.39254,0,15.34430354,59.21868676,greylag,Trada,other
06/05/2020,05:05:53,7,1,0,id_S92,00:05:53,59.16462,15.39866,0,15.32983282,59.23468511,greylag,Trada,other
18/07/2019,18:08:42,6,1,0,id_S92,00:08:44,59.16232,15.39211,0,15.35286804,59.21635397,greylag,Trada,other
15/05/2020,18:22:38,5,2,0,id_S92,00:05:51,59.16314,15.38839,0,15.29334222,59.19116726,greylag,Trada,other
19/07/2019,19:09:16,12,1,0,id_S92,00:08:40,59.17017,15.38909,0,15.31953168,59.19679517,greylag,Trada,other
08/08/2019,06:03:37,6,1,0,id_S92,00:03:38,59.17202,15.38572,0,15.31200586,59.19494477,greylag,Trada,other
28/07/2020,05:07:30,5,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.35621,59.16538,greylag,Trada,other
06/08/2020,07:07:49,9,1,0,id_S92,00:07:25,59.17781,15.36014,1,15.28144,59.19,greylag,Trada,other
19/07/2019,03:08:50,6,1,0,id_S92,00:08:40,59.17017,15.38909,1,15.34746,59.15822,greylag,Trada,other
28/07/2020,09:07:25,5,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.35395,59.16559,greylag,Trada,other
03/08/2019,07:03:37,5,1,0,id_S92,00:03:38,59.172,15.38558,0,15.29591885,59.19279068,greylag,Trada,other
18/07/2019,03:08:40,9,1,0,id_S92,00:08:44,59.16232,15.39211,1,15.347,59.15853,greylag,Trada,other
27/07/2020,19:07:27,5,2,0,id_S92,00:07:28,59.17148,15.38425,0,15.29312997,59.19246494,greylag,Trada,other
11/07/2020,10:07:49,5,2,0,id_S92,00:07:29,59.17124,15.38442,0,15.26451712,59.20919285,greylag,Trada,other
15/07/2019,08:08:40,6,1,0,id_S92,00:08:41,59.16219,15.38126,0,15.3314928,59.22927763,greylag,Trada,other
07/08/2019,18:03:38,5,1,0,id_S92,00:03:37,59.17194,15.38571,0,15.30511388,59.21868429,greylag,Trada,other
18/07/2019,05:08:50,5,1,0,id_S92,00:08:44,59.16232,15.39211,1,15.34733,59.15832,greylag,Trada,other
14/07/2019,06:08:47,4,2,0,id_S92,00:08:58,59.17009,15.38971,0,15.29158528,59.14362892,greylag,Trada,other
19/07/2019,04:09:10,11,1,0,id_S92,00:08:40,59.17017,15.38909,1,15.34132,59.16613,greylag,Trada,other
12/08/2018,14:06:12,8,2,0,id_S92,00:06:11,59.17171,15.38496,0,15.34414917,59.22913324,greylag,Trada,other
17/07/2019,05:08:42,4,1,0,id_S92,00:08:45,59.16204,15.38747,1,15.34153,59.16136,greylag,Trada,other
06/05/2020,15:00:54,9,1,0,id_S92,00:05:53,59.16462,15.39866,0,15.26353542,59.15564677,greylag,Trada,other
25/07/2020,16:07:27,7,2,0,id_S92,00:07:32,59.17122,15.38441,0,15.282205,59.18790545,greylag,Trada,other
17/07/2019,06:08:49,4,1,0,id_S92,00:08:45,59.16204,15.38747,0,15.30906159,59.19775339,greylag,Trada,other
20/07/2019,04:09:10,9,1,0,id_S92,00:08:40,59.16186,15.38494,0,15.3086976,59.19599151,greylag,Trada,other
18/07/2019,04:08:39,8,1,0,id_S92,00:08:44,59.16232,15.39211,1,15.34729,59.15835,greylag,Trada,other
13/08/2020,03:22:28,5,2,1,id_S92,00:07:27,59.17107,15.38694,0,15.29578422,59.19275941,greylag,Trada,other
28/07/2020,08:07:25,10,1,0,id_S92,00:07:25,59.17112,15.38462,0,15.35984977,59.16475235,greylag,Trada,other
01/07/2020,17:07:35,7,1,0,id_S92,00:07:35,59.16205,15.39269,0,15.29579128,59.20352837,greylag,Trada,other
17/07/2019,06:08:49,4,1,0,id_S92,00:08:45,59.16204,15.38747,1,15.34303,59.16111,greylag,Trada,other
30/07/2019,08:03:39,8,1,0,id_S92,00:03:38,59.17182,15.38542,0,15.27945246,59.19466902,greylag,Trada,other
08/08/2019,05:03:37,6,1,0,id_S92,00:03:38,59.17202,15.38572,0,15.38142969,59.20352949,greylag,Trada,other
09/08/2019,04:03:36,6,1,0,id_S92,00:03:37,59.17199,15.38579,0,15.39645335,59.20806263,greylag,Trada,other
28/07/2020,06:07:50,10,1,0,id_S92,00:07:25,59.17112,15.38462,1,15.35494,59.16568,greylag,Trada,other
19/07/2019,03:08:50,6,1,0,id_S92,00:08:40,59.17017,15.38909,0,15.39712877,59.20787178,greylag,Trada,other
06/08/2020,08:07:50,9,1,0,id_S92,00:07:25,59.17781,15.36014,0,15.30529383,59.21785235,greylag,Trada,other
05/08/2019,03:08:38,5,2,0,id_S92,00:03:40,59.17157,15.38516,0,15.40347711,59.18954332,greylag,Trada,other
03/08/2019,04:03:38,5,1,0,id_S92,00:03:38,59.172,15.38558,1,15.3718,59.15399,greylag,Trada,other
04/07/2020,05:07:30,7,1,0,id_S92,00:07:30,59.16547,15.39751,0,15.2413503,59.20523744,greylag,Trada,other
14/08/2019,17:03:34,6,1,0,id_S92,00:03:35,59.17194,15.38563,1,15.34203,59.16146,greylag,Trada,other
06/07/2020,13:07:31,9,1,0,id_S92,00:07:31,59.17142,15.3845,0,15.34526095,59.22782755,greylag,Trada,other
17/07/2019,04:08:41,9,1,1,id_S92,00:08:45,59.16204,15.38747,1,15.34301,59.16021,greylag,Trada,other
05/08/2020,17:07:25,12,1,0,id_S92,00:07:29,59.17794,15.36011,0,15.3362342,59.22945142,greylag,Trada,other
08/07/2019,04:09:10,10,1,0,id_S92,00:09:10,59.16253,15.38137,0,15.28195364,59.18718818,greylag,Trada,other
