Year,Season,Active_Holes,Total_Holes,Sett Type,Trial_Code,Sett_ID_Code
3,Summer,0,2,Outlier,Area2,Area2 Sett2110
4,Autumn,1,1,Outlier,Area2,Area2 Sett2110
6,Summer,0,2,Outlier,Area2,Area2 Sett2110
1,Summer,0,12,Outlier,Area2,Area2 Sett2111
1,Summer,0,3,Outlier,Area2,Area2 Sett2112
1,Summer,1,7,Outlier,Area2,Area2 Sett2113
1,Summer,1,6,Outlier,Area2,Area2 Sett2114
1,Summer,2,5,Outlier,Area2,Area2 Sett2115
2,Winter,0,5,Outlier,Area2,Area2 Sett2115
3,Summer,0,5,Outlier,Area2,Area2 Sett2115
3,Autumn,0,5,Outlier,Area2,Area2 Sett2115
4,Autumn,0,5,Outlier,Area2,Area2 Sett2115
1,Autumn,4,8,Outlier,Area2,Area2 Sett2116
2,Winter,3,8,Outlier,Area2,Area2 Sett2116
3,Summer,0,8,Outlier,Area2,Area2 Sett2116
3,Autumn,0,8,Outlier,Area2,Area2 Sett2116
3,Autumn,2,8,Main,Area2,Area2 Sett2116
4,Autumn,1,4,Outlier,Area2,Area2 Sett2116
5,Spring,2,6,Main,Area2,Area2 Sett2116
6,Summer,2,7,Outlier,Area2,Area2 Sett2116
1,Autumn,0,5,Outlier,Area2,Area2 Sett2117
2,Winter,0,5,Outlier,Area2,Area2 Sett2117
5,Spring,0,1,Outlier,Area2,Area2 Sett2117
1,Autumn,2,3,Outlier,Area2,Area2 Sett2118
2,Winter,4,7,Outlier,Area2,Area2 Sett2118
4,Autumn,0,5,Outlier,Area2,Area2 Sett2118
5,Spring,0,3,Outlier,Area2,Area2 Sett2118
1,Autumn,0,5,Outlier,Area2,Area2 Sett2119
2,Winter,0,5,Outlier,Area2,Area2 Sett2119
4,Autumn,0,5,Outlier,Area2,Area2 Sett2119
5,Spring,0,3,Outlier,Area2,Area2 Sett2119
6,Summer,0,5,Outlier,Area2,Area2 Sett2119
1,Autumn,5,12,Main,Area2,Area2 Sett2120
2,Winter,2,13,Outlier,Area2,Area2 Sett2120
3,Summer,0,24,Main,Area2,Area2 Sett2120
3,Autumn,0,24,Main,Area2,Area2 Sett2120
4,Autumn,1,22,Main,Area2,Area2 Sett2120
5,Spring,2,12,Outlier,Area2,Area2 Sett2120
6,Summer,2,12,Main,Area2,Area2 Sett2120
1,Autumn,1,1,Outlier,Area2,Area2 Sett2121
2,Winter,0,1,Outlier,Area2,Area2 Sett2121
3,Summer,0,1,Outlier,Area2,Area2 Sett2121
3,Autumn,0,1,Outlier,Area2,Area2 Sett2121
4,Autumn,0,1,Outlier,Area2,Area2 Sett2121
5,Spring,0,1,Outlier,Area2,Area2 Sett2121
1,Autumn,0,1,Outlier,Area2,Area2 Sett2122
2,Winter,0,1,Outlier,Area2,Area2 Sett2122
3,Summer,0,2,Outlier,Area2,Area2 Sett2122
3,Autumn,0,1,Outlier,Area2,Area2 Sett2122
4,Autumn,0,1,Outlier,Area2,Area2 Sett2122
5,Spring,0,1,Outlier,Area2,Area2 Sett2122
1,Summer,0,1,Outlier,Area2,Area2 Sett2123
3,Autumn,0,1,Outlier,Area2,Area2 Sett2123
4,Autumn,0,1,Outlier,Area2,Area2 Sett2123
1,Summer,0,1,Outlier,Area2,Area2 Sett2124
3,Autumn,0,1,Outlier,Area2,Area2 Sett2124
1,Summer,0,4,Outlier,Area2,Area2 Sett2125
2,Winter,0,4,Outlier,Area2,Area2 Sett2125
3,Summer,0,4,Outlier,Area2,Area2 Sett2125
3,Autumn,0,4,Outlier,Area2,Area2 Sett2125
4,Autumn,0,4,Outlier,Area2,Area2 Sett2125
6,Summer,0,4,Outlier,Area2,Area2 Sett2125
1,Autumn,0,1,Outlier,Area2,Area2 Sett2126
3,Summer,0,1,Outlier,Area2,Area2 Sett2126
3,Autumn,0,1,Outlier,Area2,Area2 Sett2126
4,Autumn,2,4,Outlier,Area2,Area2 Sett2126
5,Spring,1,4,Outlier,Area2,Area2 Sett2126
6,Summer,3,4,Outlier,Area2,Area2 Sett2126
1,Autumn,0,5,Outlier,Area2,Area2 Sett2127
2,Winter,0,5,Outlier,Area2,Area2 Sett2127
3,Summer,0,2,Outlier,Area2,Area2 Sett2127
3,Autumn,0,2,Outlier,Area2,Area2 Sett2127
5,Spring,0,2,Outlier,Area2,Area2 Sett2127
1,Autumn,1,5,Outlier,Area2,Area2 Sett2128
2,Winter,1,5,Outlier,Area2,Area2 Sett2128
3,Summer,0,3,Outlier,Area2,Area2 Sett2128
3,Autumn,0,3,Outlier,Area2,Area2 Sett2128
4,Autumn,2,3,Outlier,Area2,Area2 Sett2128
6,Summer,0,3,Outlier,Area2,Area2 Sett2128
1,Autumn,5,10,Outlier,Area2,Area2 Sett2129
2,Winter,3,11,Outlier,Area2,Area2 Sett2129
3,Summer,0,10,Outlier,Area2,Area2 Sett2129
3,Autumn,0,10,Outlier,Area2,Area2 Sett2129
4,Autumn,0,10,Outlier,Area2,Area2 Sett2129
5,Spring,0,2,Outlier,Area2,Area2 Sett2129
6,Summer,0,9,Outlier,Area2,Area2 Sett2129
2,Winter,3,9,Outlier,Area2,Area2 Sett2130
3,Summer,2,12,Outlier,Area2,Area2 Sett2130
3,Autumn,0,12,Outlier,Area2,Area2 Sett2130
4,Autumn,0,12,Outlier,Area2,Area2 Sett2130
5,Spring,0,12,Outlier,Area2,Area2 Sett2130
4,Autumn,1,3,Outlier,Area2,Area2 Sett2131
4,Autumn,0,11,Outlier,Area2,Area2 Sett2132
5,Spring,0,5,Outlier,Area2,Area2 Sett2132
5,Winter,0,8,Outlier,Area2,Area2 Sett2133
5,Winter,0,9,Outlier,Area2,Area2 Sett2134
5,Spring,0,7,Outlier,Area2,Area2 Sett2134
5,Winter,0,13,Outlier,Area2,Area2 Sett2135
5,Spring,0,9,Outlier,Area2,Area2 Sett2135
5,Winter,0,19,Outlier,Area2,Area2 Sett2136
5,Spring,0,12,Outlier,Area2,Area2 Sett2136
5,Winter,0,3,Outlier,Area2,Area2 Sett2137
5,Spring,1,2,Outlier,Area2,Area2 Sett2137
5,Winter,0,2,Outlier,Area2,Area2 Sett2138
5,Spring,0,1,Outlier,Area2,Area2 Sett2138
6,Winter,0,2,Outlier,Area2,Area2 Sett2139
1,Summer,0,1,Outlier,Area2,Area2 Sett2140
2,Winter,0,1,Outlier,Area2,Area2 Sett2140
3,Summer,0,1,Outlier,Area2,Area2 Sett2140
4,Autumn,0,1,Outlier,Area2,Area2 Sett2140
5,Spring,0,2,Outlier,Area2,Area2 Sett2140
6,Summer,0,8,Outlier,Area2,Area2 Sett2140
1,Summer,1,5,Outlier,Area2,Area2 Sett2141
2,Winter,0,5,Outlier,Area2,Area2 Sett2141
3,Summer,0,6,Outlier,Area2,Area2 Sett2141
4,Autumn,0,5,Outlier,Area2,Area2 Sett2141
5,Spring,0,3,Outlier,Area2,Area2 Sett2141
6,Summer,2,4,Outlier,Area2,Area2 Sett2141
6,Autumn,0,4,Outlier,Area2,Area2 Sett2141
1,Summer,0,1,Outlier,Area2,Area2 Sett2142
2,Winter,0,1,Outlier,Area2,Area2 Sett2142
3,Summer,0,1,Outlier,Area2,Area2 Sett2142
4,Autumn,1,1,Outlier,Area2,Area2 Sett2142
6,Spring,0,11,Outlier,Area2,Area2 Sett2142
6,Summer,0,10,Outlier,Area2,Area2 Sett2142
1,Spring,0,2,Outlier,Area2,Area2 Sett2143
2,Winter,0,2,Outlier,Area2,Area2 Sett2143
3,Summer,0,2,Outlier,Area2,Area2 Sett2143
4,Autumn,0,3,Outlier,Area2,Area2 Sett2143
1,Spring,6,20,Main,Area2,Area2 Sett2144
2,Winter,3,20,Main,Area2,Area2 Sett2144
3,Summer,5,25,Main,Area2,Area2 Sett2144
4,Autumn,5,27,Main,Area2,Area2 Sett2144
5,Spring,1,17,Main,Area2,Area2 Sett2144
6,Summer,8,13,Main,Area2,Area2 Sett2144
1,Spring,0,4,Outlier,Area2,Area2 Sett2145
2,Winter,0,4,Outlier,Area2,Area2 Sett2145
3,Summer,0,4,Outlier,Area2,Area2 Sett2145
5,Spring,0,6,Outlier,Area2,Area2 Sett2145
1,Spring,0,1,Outlier,Area2,Area2 Sett2146
2,Winter,0,1,Outlier,Area2,Area2 Sett2146
3,Summer,0,1,Outlier,Area2,Area2 Sett2146
4,Autumn,0,2,Outlier,Area2,Area2 Sett2146
5,Spring,0,2,Outlier,Area2,Area2 Sett2146
6,Summer,0,1,Outlier,Area2,Area2 Sett2146
4,Autumn,1,14,Outlier,Area2,Area2 Sett2147
6,Summer,0,14,Outlier,Area2,Area2 Sett2147
6,Summer,0,4,Outlier,Area2,Area2 Sett2148
6,Autumn,1,2,Outlier,Area2,Area2 Sett2148
6,Autumn,0,2,Outlier,Area2,Area2 Sett2148
1,Summer,0,1,Outlier,Area2,Area2 Sett2149
3,Summer,0,1,Outlier,Area2,Area2 Sett2149
4,Autumn,0,1,Outlier,Area2,Area2 Sett2149
5,Spring,0,1,Outlier,Area2,Area2 Sett2149
1,Summer,0,1,Outlier,Area2,Area2 Sett2150
1,Autumn,0,1,NA,Area2,Area2 Sett2150
3,Summer,0,1,Outlier,Area2,Area2 Sett2150
4,Autumn,0,1,Outlier,Area2,Area2 Sett2150
5,Spring,0,3,Outlier,Area2,Area2 Sett2150
5,Winter,0,2,Outlier,Area2,Area2 Sett2150
6,Summer,0,11,Outlier,Area2,Area2 Sett2150
1,Summer,2,6,Outlier,Area2,Area2 Sett2151
1,Autumn,2,9,NA,Area2,Area2 Sett2151
3,Summer,0,6,Outlier,Area2,Area2 Sett2151
4,Autumn,0,6,Outlier,Area2,Area2 Sett2151
5,Spring,0,5,Outlier,Area2,Area2 Sett2151
6,Spring,0,1,Outlier,Area2,Area2 Sett2151
6,Summer,0,1,Outlier,Area2,Area2 Sett2151
1,Summer,4,36,Main,Area2,Area2 Sett2152
1,Autumn,3,15,NA,Area2,Area2 Sett2152
3,Summer,3,36,Main,Area2,Area2 Sett2152
4,Autumn,0,36,Main,Area2,Area2 Sett2152
5,Spring,0,17,Main,Area2,Area2 Sett2152
5,Winter,3,23,Main,Area2,Area2 Sett2152
6,Summer,0,22,Outlier,Area2,Area2 Sett2152
1,Summer,0,7,Outlier,Area2,Area2 Sett2153
1,Autumn,0,5,NA,Area2,Area2 Sett2153
3,Summer,0,7,Outlier,Area2,Area2 Sett2153
4,Autumn,0,7,Outlier,Area2,Area2 Sett2153
5,Spring,0,7,Outlier,Area2,Area2 Sett2153
5,Winter,0,3,Outlier,Area2,Area2 Sett2153
6,Summer,0,3,Outlier,Area2,Area2 Sett2153
1,Summer,0,2,Outlier,Area2,Area2 Sett2154
1,Autumn,0,5,NA,Area2,Area2 Sett2154
3,Summer,0,2,Outlier,Area2,Area2 Sett2154
4,Autumn,0,2,Outlier,Area2,Area2 Sett2154
5,Winter,0,2,Outlier,Area2,Area2 Sett2154
6,Summer,0,2,Outlier,Area2,Area2 Sett2154
1,Summer,0,1,Outlier,Area2,Area2 Sett2155
3,Summer,0,1,Outlier,Area2,Area2 Sett2155
1,Summer,0,2,Outlier,Area2,Area2 Sett2156
1,Autumn,0,2,NA,Area2,Area2 Sett2156
3,Summer,1,2,Outlier,Area2,Area2 Sett2156
1,Summer,1,1,Outlier,Area2,Area2 Sett2157
1,Autumn,1,1,NA,Area2,Area2 Sett2157
3,Summer,0,1,Outlier,Area2,Area2 Sett2157
4,Autumn,0,1,Outlier,Area2,Area2 Sett2157
1,Summer,0,3,Outlier,Area2,Area2 Sett2158
1,Autumn,0,3,NA,Area2,Area2 Sett2158
3,Summer,0,3,Outlier,Area2,Area2 Sett2158
4,Autumn,0,3,Outlier,Area2,Area2 Sett2158
5,Spring,0,3,Outlier,Area2,Area2 Sett2158
5,Winter,2,7,Outlier,Area2,Area2 Sett2158
1,Summer,2,10,Outlier,Area2,Area2 Sett2159
1,Autumn,2,10,NA,Area2,Area2 Sett2159
3,Summer,2,10,Outlier,Area2,Area2 Sett2159
4,Autumn,0,10,Outlier,Area2,Area2 Sett2159
6,Summer,2,7,Outlier,Area2,Area2 Sett2159
1,Summer,0,27,Outlier,Area2,Area2 Sett2160
1,Autumn,0,19,NA,Area2,Area2 Sett2160
3,Summer,3,27,Outlier,Area2,Area2 Sett2160
4,Autumn,0,27,Outlier,Area2,Area2 Sett2160
5,Spring,0,27,Outlier,Area2,Area2 Sett2160
5,Winter,4,32,Outlier,Area2,Area2 Sett2160
6,Summer,0,10,Outlier,Area2,Area2 Sett2160
1,Summer,0,3,Outlier,Area2,Area2 Sett2161
1,Autumn,0,3,NA,Area2,Area2 Sett2161
3,Summer,0,3,Outlier,Area2,Area2 Sett2161
4,Autumn,0,3,Outlier,Area2,Area2 Sett2161
5,Spring,0,3,Outlier,Area2,Area2 Sett2161
5,Winter,0,9,Outlier,Area2,Area2 Sett2161
6,Summer,0,5,Outlier,Area2,Area2 Sett2161
1,Summer,0,3,Outlier,Area2,Area2 Sett2162
1,Autumn,2,5,NA,Area2,Area2 Sett2162
3,Summer,1,3,Outlier,Area2,Area2 Sett2162
4,Autumn,0,3,Outlier,Area2,Area2 Sett2162
5,Spring,0,3,Outlier,Area2,Area2 Sett2162
5,Winter,0,1,Outlier,Area2,Area2 Sett2162
6,Summer,0,1,Outlier,Area2,Area2 Sett2162
1,Summer,3,25,Main,Area2,Area2 Sett2163
1,Autumn,3,22,NA,Area2,Area2 Sett2163
3,Summer,3,25,Main,Area2,Area2 Sett2163
4,Autumn,0,25,Outlier,Area2,Area2 Sett2163
5,Spring,0,10,Outlier,Area2,Area2 Sett2163
5,Winter,0,11,Outlier,Area2,Area2 Sett2163
6,Summer,0,10,Outlier,Area2,Area2 Sett2163
1,Summer,0,2,Outlier,Area2,Area2 Sett2164
3,Summer,0,2,Outlier,Area2,Area2 Sett2164
4,Autumn,0,2,Outlier,Area2,Area2 Sett2164
5,Spring,0,2,Outlier,Area2,Area2 Sett2164
5,Winter,0,1,Outlier,Area2,Area2 Sett2164
1,Summer,1,1,Outlier,Area2,Area2 Sett2165
1,Autumn,0,1,NA,Area2,Area2 Sett2165
3,Summer,1,1,Outlier,Area2,Area2 Sett2165
4,Autumn,0,5,Outlier,Area2,Area2 Sett2165
5,Spring,0,4,Outlier,Area2,Area2 Sett2165
1,Summer,1,3,Outlier,Area2,Area2 Sett2166
1,Autumn,0,2,NA,Area2,Area2 Sett2166
3,Summer,0,3,Outlier,Area2,Area2 Sett2166
4,Autumn,0,3,Outlier,Area2,Area2 Sett2166
5,Spring,0,2,Outlier,Area2,Area2 Sett2166
6,Spring,0,2,Outlier,Area2,Area2 Sett2166
1,Summer,0,3,Outlier,Area2,Area2 Sett2167
1,Autumn,0,3,NA,Area2,Area2 Sett2167
3,Summer,1,3,Outlier,Area2,Area2 Sett2167
1,Summer,0,10,Outlier,Area2,Area2 Sett2168
1,Autumn,0,16,NA,Area2,Area2 Sett2168
3,Summer,3,10,Outlier,Area2,Area2 Sett2168
1,Summer,0,3,Outlier,Area2,Area2 Sett2169
1,Autumn,2,6,NA,Area2,Area2 Sett2169
3,Summer,0,3,Outlier,Area2,Area2 Sett2169
4,Autumn,0,3,Outlier,Area2,Area2 Sett2169
5,Spring,0,5,Outlier,Area2,Area2 Sett2169
5,Winter,0,4,Outlier,Area2,Area2 Sett2169
6,Summer,0,3,Outlier,Area2,Area2 Sett2169
1,Summer,0,2,Outlier,Area2,Area2 Sett2170
1,Autumn,1,3,NA,Area2,Area2 Sett2170
3,Summer,0,2,Outlier,Area2,Area2 Sett2170
4,Autumn,0,2,Outlier,Area2,Area2 Sett2170
5,Spring,0,1,Outlier,Area2,Area2 Sett2170
5,Winter,0,1,Outlier,Area2,Area2 Sett2170
6,Summer,0,1,Outlier,Area2,Area2 Sett2170
1,Summer,0,5,Outlier,Area2,Area2 Sett2171
1,Autumn,0,5,NA,Area2,Area2 Sett2171
3,Summer,0,5,Outlier,Area2,Area2 Sett2171
4,Autumn,0,5,Outlier,Area2,Area2 Sett2171
5,Spring,0,3,Outlier,Area2,Area2 Sett2171
5,Winter,0,4,Outlier,Area2,Area2 Sett2171
1,Summer,0,1,Outlier,Area2,Area2 Sett2172
1,Autumn,1,1,NA,Area2,Area2 Sett2172
3,Summer,0,1,Outlier,Area2,Area2 Sett2172
5,Spring,0,1,Outlier,Area2,Area2 Sett2172
5,Winter,0,1,Outlier,Area2,Area2 Sett2172
1,Summer,0,8,Outlier,Area2,Area2 Sett2173
1,Autumn,0,4,NA,Area2,Area2 Sett2173
3,Summer,0,8,Outlier,Area2,Area2 Sett2173
4,Autumn,0,8,Outlier,Area2,Area2 Sett2173
5,Spring,0,6,Outlier,Area2,Area2 Sett2173
6,Summer,2,8,Outlier,Area2,Area2 Sett2173
1,Summer,0,2,Outlier,Area2,Area2 Sett2174
1,Autumn,1,1,NA,Area2,Area2 Sett2174
3,Summer,0,2,Outlier,Area2,Area2 Sett2174
4,Autumn,0,1,Outlier,Area2,Area2 Sett2174
5,Spring,0,3,Outlier,Area2,Area2 Sett2174
5,Winter,0,3,Outlier,Area2,Area2 Sett2174
6,Summer,0,3,Outlier,Area2,Area2 Sett2174
1,Summer,1,5,Outlier,Area2,Area2 Sett2175
1,Autumn,1,1,NA,Area2,Area2 Sett2175
3,Summer,0,4,Outlier,Area2,Area2 Sett2175
4,Autumn,0,4,Outlier,Area2,Area2 Sett2175
5,Spring,0,3,Outlier,Area2,Area2 Sett2175
5,Winter,0,2,Outlier,Area2,Area2 Sett2175
6,Summer,0,2,Outlier,Area2,Area2 Sett2175
1,Summer,0,1,Outlier,Area2,Area2 Sett2176
1,Autumn,0,1,NA,Area2,Area2 Sett2176
3,Summer,0,1,Outlier,Area2,Area2 Sett2176
4,Autumn,0,1,Outlier,Area2,Area2 Sett2176
5,Spring,0,2,Outlier,Area2,Area2 Sett2176
1,Summer,0,5,Outlier,Area2,Area2 Sett2177
1,Autumn,0,2,NA,Area2,Area2 Sett2177
3,Summer,0,6,Outlier,Area2,Area2 Sett2177
4,Autumn,0,6,Outlier,Area2,Area2 Sett2177
5,Spring,0,3,Outlier,Area2,Area2 Sett2177
1,Summer,0,1,Outlier,Area2,Area2 Sett2178
1,Autumn,0,1,NA,Area2,Area2 Sett2178
3,Summer,0,1,Outlier,Area2,Area2 Sett2178
4,Autumn,0,1,Outlier,Area2,Area2 Sett2178
5,Spring,0,1,Outlier,Area2,Area2 Sett2178
6,Summer,0,2,Outlier,Area2,Area2 Sett2178
1,Summer,0,6,Outlier,Area2,Area2 Sett2179
1,Autumn,0,2,NA,Area2,Area2 Sett2179
5,Spring,0,2,Outlier,Area2,Area2 Sett2179
5,Winter,0,1,Outlier,Area2,Area2 Sett2179
6,Summer,0,3,Outlier,Area2,Area2 Sett2179
1,Summer,0,1,Outlier,Area2,Area2 Sett2180
1,Autumn,0,1,NA,Area2,Area2 Sett2180
6,Summer,2,2,Outlier,Area2,Area2 Sett2180
1,Summer,1,6,Outlier,Area2,Area2 Sett2181
1,Autumn,2,9,NA,Area2,Area2 Sett2181
3,Summer,5,11,Outlier,Area2,Area2 Sett2181
4,Autumn,0,9,Outlier,Area2,Area2 Sett2181
5,Spring,1,8,Outlier,Area2,Area2 Sett2181
5,Summer,0,8,Outlier,Area2,Area2 Sett2181
5,Winter,0,10,Outlier,Area2,Area2 Sett2181
1,Summer,4,35,Main,Area2,Area2 Sett2182
1,Autumn,7,19,NA,Area2,Area2 Sett2182
3,Summer,2,27,Main,Area2,Area2 Sett2182
4,Autumn,0,25,Outlier,Area2,Area2 Sett2182
5,Spring,4,16,Main,Area2,Area2 Sett2182
5,Summer,0,16,Main,Area2,Area2 Sett2182
5,Winter,5,36,Main,Area2,Area2 Sett2182
6,Summer,6,36,Main,Area2,Area2 Sett2182
1,Summer,0,1,Outlier,Area2,Area2 Sett2183
1,Autumn,0,1,NA,Area2,Area2 Sett2183
1,Summer,0,5,Outlier,Area2,Area2 Sett2184
1,Autumn,1,5,NA,Area2,Area2 Sett2184
3,Summer,1,5,Outlier,Area2,Area2 Sett2184
4,Autumn,0,4,Outlier,Area2,Area2 Sett2184
5,Spring,0,1,Outlier,Area2,Area2 Sett2184
5,Winter,0,5,Outlier,Area2,Area2 Sett2184
6,Summer,0,5,Outlier,Area2,Area2 Sett2184
1,Summer,0,7,Outlier,Area2,Area2 Sett2185
1,Autumn,0,7,NA,Area2,Area2 Sett2185
3,Summer,0,7,Outlier,Area2,Area2 Sett2185
4,Autumn,0,5,Outlier,Area2,Area2 Sett2185
5,Spring,0,2,Outlier,Area2,Area2 Sett2185
5,Winter,0,2,Outlier,Area2,Area2 Sett2185
6,Summer,0,2,Outlier,Area2,Area2 Sett2185
1,Summer,0,2,Outlier,Area2,Area2 Sett2186
1,Autumn,0,1,NA,Area2,Area2 Sett2186
3,Summer,0,2,Outlier,Area2,Area2 Sett2186
4,Autumn,0,2,Outlier,Area2,Area2 Sett2186
5,Spring,0,6,Outlier,Area2,Area2 Sett2186
5,Winter,0,6,Outlier,Area2,Area2 Sett2186
6,Summer,0,6,Outlier,Area2,Area2 Sett2186
1,Summer,0,3,Outlier,Area2,Area2 Sett2187
1,Autumn,0,3,NA,Area2,Area2 Sett2187
4,Autumn,0,4,Outlier,Area2,Area2 Sett2187
5,Spring,0,4,Outlier,Area2,Area2 Sett2187
6,Summer,0,1,Outlier,Area2,Area2 Sett2187
1,Summer,1,6,Outlier,Area2,Area2 Sett2188
1,Autumn,3,10,NA,Area2,Area2 Sett2188
4,Autumn,0,4,Outlier,Area2,Area2 Sett2188
5,Spring,0,4,Outlier,Area2,Area2 Sett2188
6,Summer,0,4,Outlier,Area2,Area2 Sett2188
1,Summer,0,1,Outlier,Area2,Area2 Sett2189
1,Autumn,0,1,NA,Area2,Area2 Sett2189
5,Spring,0,1,Outlier,Area2,Area2 Sett2189
1,Summer,1,1,Outlier,Area2,Area2 Sett2190
1,Summer,0,6,Outlier,Area2,Area2 Sett2191
1,Autumn,2,5,Outlier,Area2,Area2 Sett2192
1,Autumn,4,5,NA,Area2,Area2 Sett2192
2,Winter,2,6,NA,Area2,Area2 Sett2192
4,Autumn,3,6,Outlier,Area2,Area2 Sett2192
5,Spring,2,6,Outlier,Area2,Area2 Sett2192
6,Summer,0,6,Outlier,Area2,Area2 Sett2192
1,Summer,0,2,Outlier,Area2,Area2 Sett2193
1,Summer,0,71,Outlier,Area2,Area2 Sett2194
1,Summer,5,13,Main,Area2,Area2 Sett2195
1,Summer,0,10,Outlier,Area2,Area2 Sett2196
1,Summer,0,5,Outlier,Area2,Area2 Sett2197
1,Summer,0,7,Outlier,Area2,Area2 Sett2198
1,Summer,0,2,Outlier,Area2,Area2 Sett2199
1,Summer,0,2,Outlier,Area2,Area2 Sett2200
1,Summer,2,6,Outlier,Area2,Area2 Sett2201
1,Summer,0,2,Outlier,Area2,Area2 Sett2202
1,Summer,0,5,Outlier,Area2,Area2 Sett2203
1,Summer,0,3,Outlier,Area2,Area2 Sett2204
1,Summer,0,1,Outlier,Area2,Area2 Sett2205
1,Summer,0,5,Outlier,Area2,Area2 Sett2206
1,Summer,35,134,Main,Area2,Area2 Sett2207
1,Summer,3,6,Outlier,Area2,Area2 Sett2208
1,Summer,0,6,Outlier,Area2,Area2 Sett2209
1,Summer,0,11,Outlier,Area2,Area2 Sett2210
1,Autumn,0,11,NA,Area2,Area2 Sett2210
1,Summer,0,9,Outlier,Area2,Area2 Sett2211
1,Autumn,0,9,NA,Area2,Area2 Sett2211
3,Summer,0,9,Outlier,Area2,Area2 Sett2211
1,Summer,0,2,Outlier,Area2,Area2 Sett2212
1,Autumn,0,2,NA,Area2,Area2 Sett2212
3,Summer,0,2,Outlier,Area2,Area2 Sett2212
4,Autumn,0,2,Outlier,Area2,Area2 Sett2212
1,Summer,0,5,Outlier,Area2,Area2 Sett2213
1,Autumn,0,5,NA,Area2,Area2 Sett2213
3,Summer,0,5,Outlier,Area2,Area2 Sett2213
5,Spring,0,5,Outlier,Area2,Area2 Sett2213
6,Summer,0,4,Outlier,Area2,Area2 Sett2213
1,Summer,0,6,Outlier,Area2,Area2 Sett2214
1,Autumn,0,6,NA,Area2,Area2 Sett2214
3,Summer,0,6,Outlier,Area2,Area2 Sett2214
4,Autumn,0,5,Outlier,Area2,Area2 Sett2214
5,Spring,0,6,Outlier,Area2,Area2 Sett2214
6,Summer,0,2,Outlier,Area2,Area2 Sett2214
1,Summer,0,2,Outlier,Area2,Area2 Sett2215
1,Autumn,0,2,NA,Area2,Area2 Sett2215
3,Summer,1,2,Outlier,Area2,Area2 Sett2215
4,Autumn,0,2,Outlier,Area2,Area2 Sett2215
1,Summer,0,4,Outlier,Area2,Area2 Sett2216
1,Autumn,0,4,NA,Area2,Area2 Sett2216
3,Summer,0,4,Outlier,Area2,Area2 Sett2216
4,Autumn,0,4,Outlier,Area2,Area2 Sett2216
1,Summer,0,3,Outlier,Area2,Area2 Sett2217
1,Autumn,0,3,NA,Area2,Area2 Sett2217
3,Summer,0,3,Outlier,Area2,Area2 Sett2217
1,Summer,0,9,Outlier,Area2,Area2 Sett2218
1,Autumn,0,9,NA,Area2,Area2 Sett2218
3,Summer,0,9,Outlier,Area2,Area2 Sett2218
1,Summer,0,3,Outlier,Area2,Area2 Sett2219
1,Autumn,0,3,NA,Area2,Area2 Sett2219
3,Summer,0,3,Outlier,Area2,Area2 Sett2219
4,Autumn,0,3,Outlier,Area2,Area2 Sett2219
1,Summer,0,5,Outlier,Area2,Area2 Sett2220
1,Autumn,1,5,NA,Area2,Area2 Sett2220
3,Summer,1,2,Outlier,Area2,Area2 Sett2220
4,Autumn,0,2,Outlier,Area2,Area2 Sett2220
5,Spring,0,1,Outlier,Area2,Area2 Sett2220
1,Summer,8,15,Main,Area2,Area2 Sett2221
1,Autumn,7,15,NA,Area2,Area2 Sett2221
3,Summer,4,12,Outlier,Area2,Area2 Sett2221
4,Autumn,0,10,Outlier,Area2,Area2 Sett2221
5,Spring,1,11,Main,Area2,Area2 Sett2221
6,Spring,3,10,Main,Area2,Area2 Sett2221
6,Summer,2,11,Main,Area2,Area2 Sett2221
1,Summer,0,2,Outlier,Area2,Area2 Sett2222
1,Autumn,0,2,NA,Area2,Area2 Sett2222
3,Summer,0,2,Outlier,Area2,Area2 Sett2222
6,Spring,0,1,Outlier,Area2,Area2 Sett2222
1,Summer,0,2,Outlier,Area2,Area2 Sett2223
1,Autumn,0,2,NA,Area2,Area2 Sett2223
3,Summer,0,2,Outlier,Area2,Area2 Sett2223
4,Autumn,0,2,Outlier,Area2,Area2 Sett2223
5,Spring,0,2,Outlier,Area2,Area2 Sett2223
6,Spring,0,2,Outlier,Area2,Area2 Sett2223
6,Summer,0,2,Outlier,Area2,Area2 Sett2223
1,Summer,1,5,Outlier,Area2,Area2 Sett2224
1,Autumn,0,5,NA,Area2,Area2 Sett2224
3,Summer,0,5,Outlier,Area2,Area2 Sett2224
4,Autumn,0,5,Outlier,Area2,Area2 Sett2224
1,Summer,0,3,Outlier,Area2,Area2 Sett2225
1,Autumn,0,3,NA,Area2,Area2 Sett2225
3,Summer,0,3,Outlier,Area2,Area2 Sett2225
4,Autumn,0,2,Outlier,Area2,Area2 Sett2225
1,Summer,0,4,Outlier,Area2,Area2 Sett2226
1,Autumn,0,4,NA,Area2,Area2 Sett2226
3,Summer,0,4,Outlier,Area2,Area2 Sett2226
1,Summer,0,5,Outlier,Area2,Area2 Sett2227
1,Autumn,0,5,NA,Area2,Area2 Sett2227
3,Summer,0,5,Outlier,Area2,Area2 Sett2227
4,Autumn,0,5,Outlier,Area2,Area2 Sett2227
5,Spring,0,5,Outlier,Area2,Area2 Sett2227
6,Summer,0,1,Outlier,Area2,Area2 Sett2227
1,Summer,1,5,Outlier,Area2,Area2 Sett2228
