"user_code","obs_date","transport_mode","distance_km"
290,2019-04-30,NA,8.265
291,2019-04-17,NA,3.044
291,2019-05-28,NA,3.044
292,2019-06-09,NA,16.229
292,2019-04-21,NA,16.229
293,2019-06-22,"Car (conventional)",32.153
293,2019-04-30,"Car (conventional)",27.29
293,2019-05-03,NA,23.25
293,2019-06-23,"Car (conventional)",27.29
293,2019-06-21,NA,23.25
293,2019-05-06,"Car (conventional)",32.153
294,2019-05-15,"Foot",3.062
294,2019-06-26,"Foot",3.062
294,2019-04-23,"Foot",0.402
294,2019-06-21,"Foot",0.402
295,2019-05-24,"Car (conventional)",2.706
295,2019-04-26,"Car (conventional)",2.706
296,2019-05-16,NA,8.653
296,2019-06-20,NA,8.653
297,2019-05-26,"Car (conventional)",56.608
297,2019-04-21,"Car (conventional)",56.608
298,2019-05-05,NA,71.086
298,2019-06-22,NA,71.086
299,2019-06-16,"Foot",10.009
299,2019-05-27,"Foot",2.049
299,2019-04-21,"Foot",2.049
299,2019-05-06,"Foot",10.009
300,2019-06-10,"Car (conventional)",113.105
300,2019-05-03,"Car (conventional)",113.105
301,2019-04-22,NA,48.8
301,2019-05-18,NA,52.556
301,2019-05-29,NA,48.8
301,2019-04-20,NA,55.678
301,2019-04-10,NA,52.556
301,2019-05-24,NA,55.678
302,2019-04-22,"Car (conventional)",40.064
302,2019-06-15,"Car (conventional)",40.064
302,2019-04-28,"Car (conventional)",45.461
302,2019-06-22,"Car (conventional)",45.461
303,2019-06-10,NA,27.288
303,2019-04-15,NA,27.288
304,2019-05-12,NA,15.148
304,2019-06-16,NA,15.148
305,2019-04-22,"Car (conventional)",38.394
305,2019-05-25,"Car (conventional)",38.394
306,2019-04-20,"Car (conventional)",36.8
306,2019-04-19,"Car (conventional)",50.368
306,2019-06-05,"Car (conventional)",50.368
306,2019-06-09,"Car (conventional)",8.406
306,2019-04-17,"Foot",2.91
306,2019-04-22,"Car (conventional)",8.406
306,2019-06-17,"Car (conventional)",36.8
306,2019-06-06,"Foot",2.91
306,2019-06-10,"Car (conventional)",22.659
306,2019-04-14,"Car (conventional)",22.659
307,2019-05-29,"Car (conventional)",25.418
307,2019-04-12,"Car (conventional)",25.418
308,2019-06-03,NA,51.513
308,2019-06-01,NA,25.664
308,2019-05-22,NA,26.352
308,2019-05-23,NA,30.546
308,2019-05-03,NA,67.29
308,2019-04-23,NA,30.546
308,2019-04-30,NA,212.842
308,2019-05-12,NA,45.439
308,2019-06-06,NA,67.29
308,2019-06-18,NA,212.842
308,2019-05-04,NA,25.664
308,2019-04-18,NA,26.352
308,2019-04-26,NA,51.513
308,2019-06-08,NA,45.439
309,2019-04-17,NA,66.165
309,2019-05-25,NA,66.165
310,2019-05-05,NA,32.333
310,2019-06-22,NA,32.333
310,2019-05-04,NA,33.73
310,2019-06-23,NA,33.73
311,2019-06-15,"Car (conventional)",45.585
311,2019-06-14,"Public transport (Bus)",13.605
311,2019-05-04,"Car (conventional)",45.585
311,2019-05-03,"Public transport (Bus)",13.605
312,2019-05-25,"Car (conventional)",27.532
313,2019-06-09,"Car (conventional)",63.393
313,2019-05-31,"Car (conventional)",37.918
313,2019-04-25,"Car (conventional)",37.918
313,2019-04-29,"Car (conventional)",63.393
314,2019-05-11,NA,15.767
314,2019-06-18,NA,15.767
315,2019-05-15,NA,20.038
315,2019-06-22,NA,20.038
315,2019-05-16,NA,45.629
315,2019-06-28,NA,45.629
316,2019-06-05,NA,23.558
316,2019-05-01,NA,23.558
317,2019-06-06,"Car (conventional)",61.976
317,2019-04-20,"Car (conventional)",61.976
318,2019-06-28,"Car (conventional)",43.83
318,2019-06-04,"Car (conventional)",43.83
319,2019-04-14,NA,130.829
319,2019-06-22,NA,130.829
320,2019-04-19,"Car (conventional)",146.946
320,2019-05-23,"Car (conventional)",146.946
321,2019-04-21,"Car (conventional)",73.327
321,2019-05-04,"Car (conventional)",74.727
321,2019-06-08,"Car (conventional)",74.727
321,2019-06-01,"Car (conventional)",73.327
321,2019-04-20,"Car (conventional)",72.855
321,2019-05-25,"Car (conventional)",72.855
322,2019-06-10,"Car (conventional)",116.589
322,2019-05-14,"Car (conventional)",116.589
323,2019-05-25,"Car (conventional)",359.7
323,2019-06-02,"Car (conventional)",338.427
323,2019-04-19,"Car (conventional)",307.478
323,2019-04-11,"Car (conventional)",234.332
323,2019-06-01,"Car (conventional)",307.224
323,2019-04-25,"Car (conventional)",384.205
323,2019-04-24,"Car (conventional)",338.427
323,2019-05-24,"Car (conventional)",307.478
323,2019-05-18,"Car (conventional)",250.366
323,2019-04-12,"Car (conventional)",250.366
323,2019-05-16,"Car (conventional)",234.332
323,2019-05-19,"Car (conventional)",200.531
323,2019-05-17,"Car (conventional)",233.758
323,2019-06-19,"Car (conventional)",9.348
323,2019-05-07,"Car (conventional)",9.348
323,2019-06-03,"Car (conventional)",384.205
323,2019-04-22,"Car (conventional)",307.224
323,2019-04-20,"Car (conventional)",200.531
323,2019-04-23,"Car (conventional)",359.7
323,2019-04-18,"Car (conventional)",233.758
324,2019-06-21,"Car (conventional)",27.837
324,2019-05-15,"Car (conventional)",27.837
325,2019-06-07,"Car (conventional)",66.276
325,2019-04-23,"Car (conventional)",69.199
325,2019-06-10,"Car (conventional)",69.199
325,2019-04-22,"Car (conventional)",66.276
326,2019-05-12,NA,183.442
326,2019-05-19,NA,151.398
327,2019-06-09,"Car (conventional)",6.63
327,2019-04-22,"Car (conventional)",6.63
328,2019-05-05,NA,10.716
328,2019-06-16,NA,10.716
329,2019-04-21,NA,37.457
329,2019-06-29,NA,37.457
330,2019-04-26,"Car (conventional)",102.755
330,2019-04-28,"Car (conventional)",217.03
330,2019-04-06,"Car (conventional)",122.134
330,2019-06-01,"Car (conventional)",224.309
330,2019-04-20,"Car (conventional)",130.93
330,2019-05-18,"Car (conventional)",101.572
330,2019-05-25,"Car (conventional)",130.93
330,2019-06-14,"Car (conventional)",217.03
330,2019-04-13,"Car (conventional)",101.572
330,2019-06-16,"Car (conventional)",183.585
330,2019-04-25,"Car (conventional)",244.15
330,2019-06-10,"Car (conventional)",244.15
330,2019-04-14,"Car (conventional)",10.207
330,2019-04-22,"Car (conventional)",298.176
330,2019-05-19,"Car (conventional)",124.488
330,2019-04-23,"Car (conventional)",224.309
330,2019-04-07,"Car (conventional)",143.013
330,2019-05-15,"Car (conventional)",59.824
330,2019-06-09,"Car (conventional)",133.954
330,2019-04-12,"Car (conventional)",59.824
330,2019-05-17,"Car (conventional)",143.013
330,2019-05-28,"Car (conventional)",102.755
330,2019-04-18,"Car (conventional)",124.488
330,2019-05-24,"Car (conventional)",298.176
330,2019-04-21,"Car (conventional)",133.954
330,2019-05-16,"Car (conventional)",122.134
330,2019-04-19,"Car (conventional)",183.585
330,2019-05-22,"Car (conventional)",10.207
331,2019-04-07,"Car (conventional)",65.639
331,2019-05-12,"Car (conventional)",65.639
332,2019-06-21,NA,13.796
332,2019-04-19,NA,13.796
333,2019-04-21,NA,4.73
333,2019-06-06,NA,4.73
334,2019-05-12,NA,13.854
334,2019-06-08,NA,13.854
335,2019-06-02,NA,85.067
335,2019-04-22,NA,85.067
336,2019-06-26,NA,25.607
336,2019-05-11,NA,30.457
336,2019-05-12,NA,25.607
336,2019-06-14,NA,30.457
337,2019-05-07,NA,8.041
337,2019-04-18,NA,6.473
337,2019-06-11,NA,8.041
337,2019-05-22,NA,6.473
338,2019-04-21,NA,63.136
338,2019-05-27,NA,63.136
339,2019-06-23,"Car (conventional)",34.319
339,2019-04-23,"Car (conventional)",34.319
340,2019-06-20,NA,111.8
340,2019-04-22,NA,23.586
340,2019-05-02,NA,111.8
340,2019-06-23,NA,23.586
341,2019-05-24,"Car (conventional)",25.979
341,2019-04-23,"Car (conventional)",25.979
341,2019-04-26,"Car (conventional)",18.973
341,2019-06-18,"Car (conventional)",18.973
342,2019-06-01,"Car (conventional)",106.732
342,2019-04-13,"Car (conventional)",106.732
343,2019-04-26,NA,36.982
343,2019-05-21,NA,36.982
343,2019-05-14,NA,26.717
343,2019-04-09,NA,26.717
344,2019-05-05,"Car (conventional)",71.628
344,2019-05-10,"Car (conventional)",57.082
344,2019-06-16,"Car (conventional)",71.628
344,2019-06-21,"Car (conventional)",57.082
345,2019-04-24,NA,19.961
345,2019-06-11,NA,34.753
345,2019-04-22,NA,34.753
345,2019-06-18,NA,19.961
346,2019-04-07,"Car (electric)",18.653
346,2019-06-16,"Car (electric)",18.653
347,2019-06-22,"Foot",3.966
347,2019-06-16,"Car (conventional)",31.194
347,2019-04-28,"Car (conventional)",31.194
347,2019-05-04,"Foot",3.966
348,2019-05-07,NA,31.66
348,2019-04-19,NA,31.66
349,2019-04-28,"Car (conventional)",25.943
349,2019-06-22,"Car (conventional)",25.943
350,2019-05-01,NA,18.701
350,2019-06-21,NA,18.701
351,2019-05-07,NA,101.495
351,2019-06-07,NA,101.495
352,2019-04-18,NA,45.876
352,2019-06-06,NA,45.876
353,2019-05-10,NA,46.75
354,2019-04-28,NA,133.919
354,2019-07-23,NA,133.919
355,2019-05-04,"Motorbike",45.538
355,2019-06-14,"Motorbike",45.538
356,2019-04-28,"Car (conventional)",59
356,2019-05-27,"Car (conventional)",59
357,2019-06-22,NA,235.698
357,2019-05-12,NA,235.698
358,2019-05-03,"Car (conventional)",84.817
358,2019-06-11,"Car (conventional)",84.817
359,2019-06-22,"Car (conventional)",13.791
359,2019-05-19,"Car (conventional)",13.791
360,2019-06-17,"Car (conventional)",45.582
360,2019-04-20,"Car (conventional)",45.582
361,2019-04-12,NA,45.021
361,2019-05-13,NA,45.021
362,2019-05-01,"Car (conventional)",36.07
362,2019-06-07,"Car (conventional)",36.07
363,2019-06-17,NA,95.803
363,2019-04-11,NA,95.803
364,2019-04-07,NA,9.534
364,2019-06-01,NA,9.534
365,2019-06-10,NA,56.735
365,2019-05-28,NA,56.735
366,2019-04-24,"Car (conventional)",67.402
366,2019-05-29,"Car (conventional)",67.402
367,2019-06-20,NA,61.214
367,2019-05-13,NA,61.214
368,2019-05-24,NA,22.701
368,2019-04-25,NA,22.701
369,2019-04-28,"Car (conventional)",6.794
369,2019-05-28,"Car (conventional)",6.794
370,2019-05-13,NA,41.542
370,2019-06-10,NA,41.542
371,2019-04-23,NA,205.806
371,2019-05-29,NA,205.806
372,2019-05-21,"Car (conventional)",52.893
372,2019-06-27,"Car (conventional)",52.893
373,2019-05-12,"Car (conventional)",25.73
373,2019-06-09,"Car (conventional)",41.285
373,2019-05-05,"Car (conventional)",41.285
373,2019-06-16,"Car (conventional)",25.73
374,2019-06-22,NA,62.481
374,2019-05-10,NA,62.481
375,2019-06-10,NA,59.966
375,2019-05-10,NA,75.052
375,2019-06-18,NA,75.052
375,2019-05-11,NA,59.966
376,2019-05-12,NA,32.797
376,2019-06-23,NA,15.514
376,2019-04-29,NA,15.514
376,2019-04-25,NA,16.732
376,2019-06-19,NA,32.797
376,2019-06-15,NA,16.732
377,2019-05-02,"Car (conventional)",25.161
377,2019-06-21,"Car (conventional)",25.161
378,2019-05-16,"Car (conventional)",23.011
378,2019-06-28,"Car (conventional)",23.011
379,2019-05-10,"Car (conventional)",49.813
380,2019-06-20,NA,982.115
380,2019-05-10,NA,982.115
381,2019-05-05,"Car (conventional)",49.068
381,2019-04-30,"Car (conventional)",25.677
381,2019-06-05,"Car (conventional)",41.757
381,2019-06-01,"Car (conventional)",32.988
382,2019-04-23,NA,36.798
382,2019-05-21,NA,36.798
383,2019-06-18,"Car (conventional)",43.697
383,2019-05-13,"Car (conventional)",43.697
384,2019-05-13,"Foot",8.458
384,2019-06-12,"Foot",8.458
385,2019-05-14,"Car (conventional)",42.933
385,2019-04-13,"Car (conventional)",42.933
386,2019-06-11,NA,16.378
386,2019-04-28,NA,16.378
387,2019-06-07,"Car (conventional)",60.605
387,2019-05-07,"Car (conventional)",51.042
387,2019-06-06,"Car (conventional)",51.042
387,2019-04-20,"Car (conventional)",60.605
388,2019-05-15,NA,9.917
388,2019-07-15,NA,9.917
389,2019-05-25,"Car (conventional)",93.105
389,2019-06-30,"Car (conventional)",93.105
390,2019-05-21,"Car (conventional)",23.772
390,2019-04-22,"Car (conventional)",23.772
391,2019-05-06,"Car (conventional)",15.985
391,2019-06-15,"Car (conventional)",15.985
392,2019-04-20,NA,5.061
392,2019-06-02,NA,5.061
393,2019-05-26,"Car (conventional)",37.226
393,2019-04-07,"Car (conventional)",37.226
394,2019-05-15,"Car (conventional)",10.14
394,2019-06-23,"Car (conventional)",10.14
395,2019-06-02,NA,14.131
396,2019-05-12,"Car (conventional)",54.878
396,2019-06-08,"Car (conventional)",54.878
397,2019-06-06,NA,75.403
398,2019-05-27,"Foot",14.442
398,2019-04-16,"Foot",14.442
399,2019-06-01,NA,35.289
399,2019-04-23,NA,35.289
400,2019-06-02,"Car (hybrid)",45.913
400,2019-05-06,"Car (hybrid)",45.913
401,2019-06-07,"Car (conventional)",25.653
401,2019-05-06,"Car (conventional)",25.653
402,2019-04-24,"Car (conventional)",16.479
402,2019-06-18,"Car (conventional)",16.479
402,2019-06-17,"Car (conventional)",10.466
403,2019-06-29,NA,50.674
403,2019-05-23,NA,50.674
404,2019-06-29,"Car (conventional)",127.281
404,2019-05-06,"Bicycle",20.368
404,2019-06-26,"Car (conventional)",20.988
404,2019-05-04,"Bicycle",38.378
404,2019-05-11,"Car (conventional)",25.608
404,2019-06-09,"Car (conventional)",25.608
405,2019-05-07,NA,14.588
405,2019-06-09,NA,14.588
406,2019-06-06,"Car (conventional)",77.992
406,2019-05-01,"Car (conventional)",77.992
407,2019-05-04,"Car (conventional)",33.719
408,2019-05-13,"Car (conventional)",70.682
408,2019-06-20,"Car (conventional)",70.682
409,2019-06-09,NA,25.796
409,2019-05-05,NA,25.796
410,2019-06-15,"Car (conventional)",5.61
410,2019-05-10,"Car (conventional)",5.61
411,2019-06-15,NA,44.152
411,2019-05-05,NA,44.152
412,2019-06-24,"Car (conventional)",50.772
412,2019-04-30,"Car (conventional)",50.772
412,2019-05-24,"Foot",9.264
413,2019-05-10,"Car (conventional)",48.576
413,2019-06-18,"Car (conventional)",48.576
414,2019-06-09,"Bicycle",5.484
414,2019-05-01,"Bicycle",5.484
415,2019-04-22,NA,67.647
415,2019-06-09,NA,9.005
415,2019-05-07,NA,9.005
415,2019-06-02,NA,67.647
416,2019-05-12,NA,78.078
416,2019-06-09,NA,78.078
417,2019-05-15,"Car (conventional)",34.172
417,2019-06-12,"Car (conventional)",34.172
418,2019-04-23,"Car (conventional)",59.917
418,2019-06-06,"Car (conventional)",59.917
419,2019-05-03,"Car (conventional)",61.102
419,2019-06-02,"Car (conventional)",61.102
419,2019-04-24,"Foot",4.44
419,2019-05-30,"Foot",4.44
420,2019-05-10,"Car (conventional)",20.398
420,2019-06-04,"Car (conventional)",20.398
421,2019-04-20,"Car (conventional)",39.368
421,2019-06-09,"Car (conventional)",39.368
422,2019-05-24,NA,15.311
422,2019-04-19,NA,15.311
423,2019-05-01,NA,9.3
423,2019-06-30,NA,9.3
424,2019-05-20,"Car (conventional)",47.006
424,2019-04-19,"Car (conventional)",47.006
425,2019-04-22,NA,6.942
425,2019-05-27,NA,6.942
426,2019-06-03,"Foot",2.927
426,2019-04-19,"Foot",2.927
427,2019-05-10,"Car (conventional)",66.254
427,2019-06-17,"Car (conventional)",66.254
428,2019-04-19,NA,57.103
428,2019-05-24,NA,57.103
429,2019-05-07,NA,29.131
430,2019-06-10,"Foot",6.076
430,2019-05-11,"Foot",6.076
431,2019-06-28,"Car (conventional)",7.681
431,2019-05-15,"Car (conventional)",12.519
431,2019-06-26,"Foot",1.399
431,2019-06-30,"Car (conventional)",12.519
431,2019-05-10,"Car (conventional)",53.297
431,2019-05-14,"Car (conventional)",7.681
431,2019-04-21,"Foot",1.399
431,2019-06-21,"Car (conventional)",53.297
431,2019-06-06,"Car (conventional)",47.611
431,2019-04-22,"Car (conventional)",47.611
432,2019-04-23,NA,63.394
432,2019-06-05,NA,63.394
433,2019-05-30,"Car (conventional)",27.687
433,2019-04-11,"Car (conventional)",27.687
434,2019-04-28,NA,37.646
435,2019-04-01,"Car (conventional)",48.447
435,2019-05-12,NA,13.619
435,2019-05-15,"Car (conventional)",48.447
435,2019-04-14,NA,13.619
436,2019-05-14,"Car (conventional)",80.395
436,2019-04-02,"Car (conventional)",80.395
437,2019-04-28,NA,8.447
438,2019-05-12,"Car (conventional)",48.504
438,2019-06-09,"Car (conventional)",48.504
439,2019-04-22,"Foot",4.445
439,2019-05-27,"Foot",4.445
440,2019-05-11,NA,30.899
440,2019-06-10,NA,30.899
440,2019-05-05,NA,23.234
440,2019-06-03,NA,23.234
441,2019-06-20,NA,33.466
441,2019-05-12,NA,33.466
442,2019-06-22,NA,50.956
442,2019-04-06,NA,50.956
443,2019-05-18,"Car (conventional)",5.886
443,2019-04-20,"Car (conventional)",5.886
443,2019-05-19,"Car (conventional)",8.568
443,2019-04-21,"Car (conventional)",8.568
444,2019-06-30,"Foot",7.249
444,2019-05-06,"Foot",7.249
445,2019-04-19,"Car (conventional)",13.706
445,2019-06-01,"Car (conventional)",13.706
446,2019-04-30,NA,17.964
446,2019-06-09,NA,17.964
447,2019-04-28,"Car (hybrid)",5.039
447,2019-06-22,"Car (hybrid)",5.039
448,2019-04-23,"Car (conventional)",13.413
448,2019-06-05,"Car (conventional)",13.413
449,2019-06-29,NA,47.834
449,2019-04-21,NA,47.834
450,2019-06-09,"Car (conventional)",59.265
450,2019-05-05,"Car (conventional)",59.265
450,2019-04-28,"Car (conventional)",23.213
450,2019-06-02,"Car (conventional)",23.213
451,2019-04-29,"Foot",0.73
451,2019-06-10,"Foot",0.73
452,2019-04-20,NA,9.412
452,2019-05-27,NA,9.014
452,2019-04-21,NA,9.014
452,2019-05-25,NA,9.412
453,2019-06-09,NA,8.885
453,2019-04-19,NA,8.885
454,2019-06-22,NA,14.03
454,2019-05-18,NA,14.03
455,2019-06-30,"Car (conventional)",11.127
456,2019-05-31,"Car (conventional)",50.867
456,2019-04-07,"Car (conventional)",49.021
456,2019-04-14,"Car (conventional)",32.718
456,2019-06-01,"Car (conventional)",42.061
456,2019-06-07,"Car (conventional)",49.021
456,2019-05-25,"Car (conventional)",32.718
456,2019-04-08,"Car (conventional)",50.867
456,2019-04-13,"Car (conventional)",42.061
457,2019-04-10,"Car (conventional)",21.107
458,2019-05-28,"Car (conventional)",29.786
458,2019-04-06,"Car (conventional)",10.118
458,2019-06-16,"Car (conventional)",10.118
458,2019-04-08,"Car (conventional)",29.786
459,2019-05-23,NA,15.302
459,2019-04-20,NA,15.302
460,2019-06-15,NA,13.837
460,2019-04-22,NA,13.837
461,2019-05-28,"Car (conventional)",11.185
461,2019-04-16,"Car (conventional)",11.185
462,2019-06-26,"Car (conventional)",21.696
462,2019-04-25,"Car (conventional)",21.696
463,2019-07-04,"Car (conventional)",11.964
463,2019-05-16,"Car (conventional)",11.964
464,2019-06-11,"Car (conventional)",36.454
464,2019-05-11,"Car (conventional)",36.454
465,2019-04-17,"Car (conventional)",68.648
465,2019-06-03,"Car (conventional)",68.648
466,2019-06-27,"Car (conventional)",30.262
466,2019-05-14,"Car (conventional)",30.262
467,2019-04-13,"Car (conventional)",8.994
467,2019-05-29,"Car (conventional)",8.994
468,2019-05-28,"Car (conventional)",17.291
468,2019-04-30,"Car (conventional)",17.291
469,2019-06-18,NA,74.3
469,2019-05-15,NA,74.3
469,2019-05-16,NA,70.509
470,2019-04-19,"Foot",1.77
470,2019-06-05,"Foot",1.77
471,2019-05-30,NA,12.92
471,2019-04-30,NA,12.92
472,2019-04-26,NA,60.109
472,2019-05-01,NA,72.576
472,2019-06-16,NA,91.305
473,2019-06-16,"Car (conventional)",30.869
473,2019-05-04,"Car (conventional)",30.869
473,2019-06-03,"Car (conventional)",46.613
473,2019-04-29,"Car (conventional)",46.613
474,2019-05-23,NA,66.293
474,2019-04-17,NA,3.968
474,2019-04-18,NA,66.293
474,2019-04-21,NA,16.346
474,2019-05-18,NA,3.968
474,2019-05-19,NA,16.346
475,2019-05-12,"Car (conventional)",25.15
475,2019-06-09,"Car (conventional)",25.15
476,2019-05-06,NA,9.047
476,2019-06-21,NA,9.047
477,2019-06-28,"Car (conventional)",18.878
477,2019-05-15,"Car (conventional)",18.878
478,2019-04-20,"Car (conventional)",30.273
478,2019-06-03,"Car (conventional)",17.173
478,2019-06-09,"Car (conventional)",30.273
478,2019-04-17,"Car (conventional)",17.173
479,2019-05-07,"Car (conventional)",32.708
479,2019-06-28,"Car (conventional)",32.708
480,2019-05-19,"Car (hybrid)",6.674
480,2019-06-22,"Car (hybrid)",11.384
480,2019-04-21,"Car (hybrid)",11.384
480,2019-04-14,"Car (hybrid)",6.674
481,2019-04-28,"Car (conventional)",19.475
481,2019-06-09,"Car (conventional)",19.475
482,2019-05-31,"Car (conventional)",12.503
482,2019-04-23,"Car (conventional)",12.503
483,2019-06-08,"Car (conventional)",10.228
483,2019-04-19,"Car (conventional)",10.228
484,2019-06-16,"Foot",3.922
484,2019-04-21,"Foot",3.922
485,2019-04-19,"Car (conventional)",29.397
485,2019-06-05,"Car (conventional)",29.397
486,2019-04-21,NA,19.741
486,2019-04-19,NA,2.054
486,2019-05-24,NA,2.054
486,2019-05-26,NA,19.741
487,2019-04-25,"Car (conventional)",30.211
487,2019-05-20,"Car (conventional)",30.211
488,2019-05-01,NA,17.329
488,2019-06-03,NA,17.329
489,2019-06-09,"Car (conventional)",11.044
489,2019-05-07,"Car (conventional)",11.044
490,2019-05-27,"Car (conventional)",11.387
490,2019-05-06,"Car (conventional)",11.387
491,2019-06-20,NA,44.841
491,2019-05-12,NA,44.841
491,2019-06-09,NA,19.312
491,2019-06-29,NA,23.954
491,2019-05-19,NA,23.954
491,2019-04-22,NA,19.312
492,2019-05-02,"Car (conventional)",63.064
492,2019-06-20,"Car (conventional)",63.064
493,2019-05-27,"Foot",2.682
493,2019-04-22,"Foot",2.682
494,2019-05-22,NA,12.378
494,2019-05-21,"Car (conventional)",25.779
494,2019-06-20,NA,12.378
494,2019-06-18,"Car (conventional)",25.779
495,2019-06-29,"Car (conventional)",21.945
495,2019-05-12,"Car (conventional)",21.945
496,2019-05-26,"Car (conventional)",69.254
496,2019-04-14,"Car (conventional)",69.254
497,2019-06-10,NA,2031.219
498,2019-04-29,NA,26.637
498,2019-06-29,NA,26.637
499,2019-04-28,NA,20.453
499,2019-06-09,NA,20.453
500,2019-04-20,NA,13.575
500,2019-06-23,NA,13.575
501,2019-05-10,NA,10.962
501,2019-06-29,NA,10.962
502,2019-06-24,"Car (conventional)",15.079
502,2019-05-04,"Car (conventional)",15.079
503,2019-04-21,"Car (conventional)",52.361
503,2019-06-02,"Car (conventional)",52.361
504,2019-05-13,"Foot",25.436
504,2019-06-13,"Foot",25.436
505,2019-05-27,"Car (conventional)",8.336
505,2019-04-14,"Car (conventional)",8.336
506,2019-04-15,"Car (conventional)",15.467
506,2019-06-03,"Car (conventional)",15.467
507,2019-04-13,"Car (conventional)",19.505
507,2019-05-23,"Car (conventional)",19.505
508,2019-04-21,NA,14.903
508,2019-05-12,NA,14.903
509,2019-05-15,NA,27.314
509,2019-06-30,NA,27.314
510,2019-06-01,"Car (conventional)",12.798
511,2019-04-24,"Car (conventional)",48.403
511,2019-06-06,"Car (conventional)",18.111
511,2019-05-03,"Car (conventional)",18.111
