"user_code","square_code","upland_rovers","obs_date","country","home_latitude_rounded","home_longitude_rounded","square_latitude_rounded","square_longitude_rounded","response","transport_mode","more_than_one","sole_purpose","add_walk"
2238,950,FALSE,2019-04-13,"England",51.9,-0.2,51.9,-0.1,FALSE,NA,NA,NA,NA
2239,332,FALSE,2019-05-01,"England",51.9,-0.2,51.9,-0.1,FALSE,NA,NA,NA,NA
2239,332,FALSE,2019-05-30,"England",51.9,-0.2,51.9,-0.1,FALSE,NA,NA,NA,NA
2240,597,FALSE,2019-05-04,"England",51.9,-0.2,51.8,-0.2,FALSE,NA,NA,NA,NA
2240,597,FALSE,2019-05-25,"England",51.9,-0.2,51.8,-0.2,FALSE,NA,NA,NA,NA
2241,3064,FALSE,2019-05-06,"England",51.9,-0.2,51.9,-0.2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2242,3643,FALSE,2019-05-01,"England",52,-0.3,51.9,-0.2,FALSE,NA,NA,NA,NA
2242,3643,FALSE,2019-06-21,"England",52,-0.3,51.9,-0.2,FALSE,NA,NA,NA,NA
2243,1414,FALSE,2019-06-15,"England",51.9,-0.2,52,-0.3,FALSE,NA,NA,NA,NA
2243,1414,FALSE,2019-04-21,"England",51.9,-0.2,52,-0.3,FALSE,NA,NA,NA,NA
2244,2567,FALSE,2019-05-08,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2244,2567,FALSE,2019-06-16,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2244,2566,FALSE,2019-05-06,"England",51.9,-0.3,51.9,-0.3,TRUE,"Foot","FALSE",TRUE,"0"
2244,2566,FALSE,2019-06-15,"England",51.9,-0.3,51.9,-0.3,TRUE,"Foot","FALSE",TRUE,"0"
2245,512,FALSE,2019-05-19,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2245,512,FALSE,2019-04-19,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2246,2460,FALSE,2019-04-25,"England",51.9,-0.3,51.9,-0.3,TRUE,"Foot","FALSE",TRUE,"1.5"
2246,2460,FALSE,2019-05-12,"England",51.9,-0.3,51.9,-0.3,TRUE,"Foot","FALSE",TRUE,"1.5"
2246,2461,FALSE,2019-04-18,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2246,2461,FALSE,2019-05-12,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2247,279,TRUE,2019-05-23,"Scotland",51.9,-0.3,57,-4.2,FALSE,NA,NA,NA,NA
2247,278,FALSE,2019-05-14,"England",51.9,-0.3,51.9,-0.4,FALSE,NA,NA,NA,NA
2247,278,FALSE,2019-04-05,"England",51.9,-0.3,51.9,-0.4,FALSE,NA,NA,NA,NA
2248,3211,FALSE,2019-04-26,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2248,3211,FALSE,2019-06-25,"England",51.9,-0.3,51.9,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2249,1197,FALSE,2019-05-02,"England",52,-0.4,52,-0.3,TRUE,"Foot",NA,TRUE,"0"
2249,1197,FALSE,2019-06-22,"England",52,-0.4,52,-0.3,TRUE,"Foot",NA,TRUE,"0"
2250,3346,FALSE,2019-04-28,"England",52,-0.1,52,-0.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2250,3346,FALSE,2019-06-02,"England",52,-0.1,52,-0.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2251,3690,FALSE,2019-05-01,"England",52,-0.2,52,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0"
2251,3690,FALSE,2019-05-29,"England",52,-0.2,52,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0"
2252,1981,FALSE,2019-06-02,"England",52,-0.2,52,-0.2,FALSE,NA,NA,NA,NA
2252,1981,FALSE,2019-04-21,"England",52,-0.2,52,-0.2,FALSE,NA,NA,NA,NA
2253,248,FALSE,2019-05-27,"England",52,-0.1,52,-0.2,FALSE,NA,NA,NA,NA
2253,248,FALSE,2019-04-10,"England",52,-0.1,52,-0.2,FALSE,NA,NA,NA,NA
2254,3479,FALSE,2019-05-27,"England",52.1,-0.1,52.2,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0"
2254,3479,FALSE,2019-04-30,"England",52.1,-0.1,52.2,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0"
2255,2938,FALSE,2019-06-17,"England",52.1,-0.1,52.1,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2255,2938,FALSE,2019-04-29,"England",52.1,-0.1,52.1,-0.1,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2256,319,FALSE,2019-04-22,"England",52.1,0,52,0,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2256,319,FALSE,2019-06-17,"England",52.1,0,52,0,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2256,318,FALSE,2019-06-23,"England",52.1,0,52,0,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2256,318,FALSE,2019-05-13,"England",52.1,0,52,0,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2257,3019,FALSE,2019-05-21,"England",52.1,0.1,52.1,0.4,FALSE,NA,NA,NA,NA
2257,3019,FALSE,2019-04-22,"England",52.1,0.1,52.1,0.4,FALSE,NA,NA,NA,NA
2258,3471,FALSE,2019-05-20,"England",53.3,-2.1,53.3,-2.2,TRUE,"Foot",NA,TRUE,"0"
2258,3471,FALSE,2019-04-15,"England",53.3,-2.1,53.3,-2.2,TRUE,"Foot",NA,TRUE,"0"
2259,1191,FALSE,2019-05-01,"England",53.3,-2.1,53.3,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2259,1191,FALSE,2019-06-04,"England",53.3,-2.1,53.3,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2260,562,FALSE,2019-05-09,"England",53.2,-2.1,53.3,-2.1,FALSE,NA,NA,NA,NA
2260,562,FALSE,2019-06-06,"England",53.2,-2.1,53.3,-2.1,FALSE,NA,NA,NA,NA
2261,1909,FALSE,2019-06-28,"England",53.2,-2.1,53.2,-2.1,FALSE,NA,NA,NA,NA
2261,1909,FALSE,2019-04-23,"England",53.2,-2.1,53.2,-2.1,FALSE,NA,NA,NA,NA
2262,762,FALSE,2019-05-11,"England",53.5,-2,53.5,-2,FALSE,NA,NA,NA,NA
2262,762,FALSE,2019-06-06,"England",53.5,-2,53.5,-2,FALSE,NA,NA,NA,NA
2263,2085,FALSE,2019-06-30,"England",53.5,-2.1,53.5,-2.1,TRUE,"Foot","FALSE",TRUE,"0.5"
2263,2085,FALSE,2019-05-18,"England",53.5,-2.1,53.5,-2.1,TRUE,"Foot","FALSE",TRUE,"0.5"
2263,2086,FALSE,2019-06-24,"England",53.5,-2.1,53.5,-2.1,TRUE,"Public transport (Bus)","FALSE",TRUE,"0"
2263,2086,FALSE,2019-04-25,"England",53.5,-2.1,53.5,-2.1,TRUE,"Public transport (Bus)","FALSE",TRUE,"0"
2264,567,FALSE,2019-05-31,"England",53.5,-2.1,53.6,-2,FALSE,NA,NA,NA,NA
2264,567,FALSE,2019-04-18,"England",53.5,-2.1,53.6,-2,FALSE,NA,NA,NA,NA
2265,1772,FALSE,2019-06-01,"England",53.4,-2,53.4,-1.8,FALSE,NA,NA,NA,NA
2265,1772,FALSE,2019-04-26,"England",53.4,-2,53.4,-1.8,FALSE,NA,NA,NA,NA
2266,3404,FALSE,2019-06-01,"England",53.4,-2,53.4,-2,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2266,3404,FALSE,2019-04-19,"England",53.4,-2,53.4,-2,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2267,3106,FALSE,2019-05-06,"England",53.4,-2,53.4,-1.9,FALSE,NA,NA,NA,NA
2267,3106,FALSE,2019-06-16,"England",53.4,-2,53.4,-1.9,FALSE,NA,NA,NA,NA
2268,3163,FALSE,2019-04-23,"England",53.3,-1.9,53.3,-1.8,FALSE,NA,NA,NA,NA
2268,3163,FALSE,2019-06-29,"England",53.3,-1.9,53.3,-1.8,FALSE,NA,NA,NA,NA
2269,3441,FALSE,2019-05-13,"Scotland",53.3,-2,55.8,-6.5,FALSE,NA,NA,NA,NA
2269,3440,FALSE,2019-06-01,"Scotland",53.3,-2,55.6,-6.2,FALSE,NA,NA,NA,NA
2269,3440,FALSE,2019-05-11,"Scotland",53.3,-2,55.6,-6.2,FALSE,NA,NA,NA,NA
2270,2528,FALSE,2019-05-26,"England",53.3,-2,53.4,-1.7,FALSE,NA,NA,NA,NA
2271,1594,FALSE,2019-05-13,"England",53.4,-2.1,53.4,-2.1,FALSE,NA,NA,NA,NA
2271,1594,FALSE,2019-06-26,"England",53.4,-2.1,53.4,-2.1,FALSE,NA,NA,NA,NA
2272,555,FALSE,2019-04-19,"England",53.4,-2.1,53.4,-2.1,TRUE,"Bicycle",NA,TRUE,"0.5"
2272,555,FALSE,2019-05-25,"England",53.4,-2.1,53.4,-2.1,TRUE,"Bicycle",NA,TRUE,"0.5"
2273,918,FALSE,2019-04-22,"England",53.4,-2,53.3,-2,TRUE,"Car (conventional)",NA,FALSE,"0.5"
2273,918,FALSE,2019-06-03,"England",53.4,-2,53.3,-2,TRUE,"Car (conventional)",NA,FALSE,"0.5"
2274,2531,FALSE,2019-05-04,"England",53.4,-2.1,53.3,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2274,2531,FALSE,2019-06-09,"England",53.4,-2.1,53.3,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2275,2270,FALSE,2019-06-18,"England",53.4,-2.2,53.2,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
2275,2270,FALSE,2019-05-07,"England",53.4,-2.2,53.2,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
2276,2898,FALSE,2019-06-16,"England",53.4,-2.2,53.3,-2.3,TRUE,"Car (conventional)",NA,TRUE,"0"
2276,2898,FALSE,2019-05-29,"England",53.4,-2.2,53.3,-2.3,TRUE,"Car (conventional)",NA,TRUE,"0"
2277,3041,FALSE,2019-05-12,"England",53.4,-2.2,53.3,-2,TRUE,"Car (conventional)",NA,TRUE,"0"
2277,3041,FALSE,2019-06-16,"England",53.4,-2.2,53.3,-2,TRUE,"Car (conventional)",NA,TRUE,"0"
2278,1237,FALSE,2019-06-19,"England",53.4,-2.2,53.4,-2.1,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2278,1237,FALSE,2019-05-20,"England",53.4,-2.2,53.4,-2.1,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2278,1236,FALSE,2019-06-20,"England",53.4,-2.2,53.4,-2.1,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2278,1236,FALSE,2019-05-19,"England",53.4,-2.2,53.4,-2.1,TRUE,"Car (hybrid)","FALSE",TRUE,"0.5"
2279,2835,FALSE,2019-04-22,"England",53.3,-2.2,53.4,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2280,243,FALSE,2019-05-30,"England",53.3,-2.2,53.2,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2280,243,FALSE,2019-04-22,"England",53.3,-2.2,53.2,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2280,242,FALSE,2019-04-18,"England",53.3,-2.2,53.2,-2.2,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2280,242,FALSE,2019-05-29,"England",53.3,-2.2,53.2,-2.2,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2281,401,FALSE,2019-06-09,"England",53.3,-2.3,53.3,-2.3,TRUE,"Foot",NA,TRUE,"0"
2281,401,FALSE,2019-04-29,"England",53.3,-2.3,53.3,-2.3,TRUE,"Foot",NA,TRUE,"0"
2282,3432,FALSE,2019-05-18,"England",51.5,-0.5,51.4,-0.6,TRUE,"Car (conventional)",NA,TRUE,"1.5"
2283,370,FALSE,2019-05-04,"England",51.5,-0.5,51.6,-0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2283,370,FALSE,2019-06-02,"England",51.5,-0.5,51.6,-0.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2284,1879,FALSE,2019-06-16,"England",51.6,-0.6,51.5,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
2284,1879,FALSE,2019-04-21,"England",51.6,-0.6,51.5,-0.6,TRUE,"Car (conventional)",NA,TRUE,"0"
2285,3355,FALSE,2019-06-22,"England",51.4,-0.7,51.4,-0.7,FALSE,NA,NA,NA,NA
2285,3355,FALSE,2019-04-27,"England",51.4,-0.7,51.4,-0.7,FALSE,NA,NA,NA,NA
2285,3357,FALSE,2019-04-19,"England",51.4,-0.7,51.4,-0.7,FALSE,NA,NA,NA,NA
2285,3357,FALSE,2019-05-27,"England",51.4,-0.7,51.4,-0.7,FALSE,NA,NA,NA,NA
2285,3356,FALSE,2019-04-22,"England",51.4,-0.7,51.4,-0.6,FALSE,NA,NA,NA,NA
2285,3356,FALSE,2019-06-16,"England",51.4,-0.7,51.4,-0.6,FALSE,NA,NA,NA,NA
2286,3801,FALSE,2019-06-30,"England",51.4,-0.7,51.4,-0.7,TRUE,"Car (conventional)",NA,TRUE,"0"
2286,3801,FALSE,2019-04-21,"England",51.4,-0.7,51.4,-0.7,TRUE,"Car (conventional)",NA,TRUE,"0"
2287,2405,FALSE,2019-04-18,"England",51.5,-0.7,51.5,-0.6,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2287,2405,FALSE,2019-05-20,"England",51.5,-0.7,51.5,-0.6,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2287,2406,FALSE,2019-04-18,"England",51.5,-0.7,51.6,-0.6,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2287,2406,FALSE,2019-05-20,"England",51.5,-0.7,51.6,-0.6,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2288,380,FALSE,2019-04-21,"England",51.5,-0.8,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2288,380,FALSE,2019-05-26,"England",51.5,-0.8,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2289,2672,FALSE,2019-04-21,"England",51.5,-0.8,51.6,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2289,2672,FALSE,2019-06-09,"England",51.5,-0.8,51.6,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2289,2673,FALSE,2019-06-06,"England",51.5,-0.8,51.5,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2289,2673,FALSE,2019-04-19,"England",51.5,-0.8,51.5,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2290,3470,FALSE,2019-05-26,"England",51.5,-0.8,51.5,-0.8,FALSE,NA,NA,NA,NA
2290,3470,FALSE,2019-04-16,"England",51.5,-0.8,51.5,-0.8,FALSE,NA,NA,NA,NA
2291,3434,FALSE,2019-05-20,"England",51.5,-0.7,51.5,-0.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2291,3434,FALSE,2019-04-11,"England",51.5,-0.7,51.5,-0.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2291,3435,FALSE,2019-04-21,"England",51.5,-0.7,51.5,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2291,3435,FALSE,2019-06-02,"England",51.5,-0.7,51.5,-0.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2292,444,FALSE,2019-05-15,"England",51.5,-0.7,51.6,-0.7,FALSE,NA,NA,NA,NA
2292,444,FALSE,2019-04-14,"England",51.5,-0.7,51.6,-0.7,FALSE,NA,NA,NA,NA
2293,3609,FALSE,2019-06-16,"England",51.6,-0.7,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0"
2293,3609,FALSE,2019-05-05,"England",51.6,-0.7,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"0"
2294,379,FALSE,2019-06-19,"England",51.6,-0.7,51.5,-0.8,FALSE,NA,NA,NA,NA
2294,379,FALSE,2019-04-30,"England",51.6,-0.7,51.5,-0.8,FALSE,NA,NA,NA,NA
2294,378,FALSE,2019-06-26,"England",51.6,-0.7,51.5,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2294,378,FALSE,2019-05-02,"England",51.6,-0.7,51.5,-0.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2295,3442,FALSE,2019-04-19,"England",51.6,-0.8,51.5,-0.8,FALSE,NA,NA,NA,NA
2295,3442,FALSE,2019-05-25,"England",51.6,-0.8,51.5,-0.8,FALSE,NA,NA,NA,NA
2296,3166,FALSE,2019-05-19,"England",51.6,-0.8,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"1.5"
2296,3166,FALSE,2019-04-14,"England",51.6,-0.8,51.5,-0.8,TRUE,"Car (conventional)",NA,TRUE,"1.5"
2297,644,FALSE,2019-04-20,"England",51.4,-0.2,51.4,-0.3,FALSE,NA,NA,NA,NA
2297,644,FALSE,2019-06-22,"England",51.4,-0.2,51.4,-0.3,FALSE,NA,NA,NA,NA
2298,1819,FALSE,2019-04-22,"England",51.4,-0.2,51.3,-0.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2298,1819,FALSE,2019-06-16,"England",51.4,-0.2,51.3,-0.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2298,1818,FALSE,2019-06-09,"England",51.4,-0.2,51.4,-0.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2298,1818,FALSE,2019-04-20,"England",51.4,-0.2,51.4,-0.1,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2299,807,FALSE,2019-04-21,"England",51.4,-0.2,51.3,-0.2,TRUE,"Bicycle",NA,TRUE,"0"
2299,807,FALSE,2019-05-19,"England",51.4,-0.2,51.3,-0.2,TRUE,"Bicycle",NA,TRUE,"0"
2300,3409,FALSE,2019-06-29,"England",51.4,-0.2,51.2,-0.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2300,3409,FALSE,2019-04-16,"England",51.4,-0.2,51.2,-0.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2300,3410,FALSE,2019-04-15,"England",51.4,-0.2,51.2,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2300,3410,FALSE,2019-06-29,"England",51.4,-0.2,51.2,-0.3,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2301,2873,FALSE,2019-04-19,"England",51.3,-0.2,51.3,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2301,2873,FALSE,2019-05-27,"England",51.3,-0.2,51.3,-0.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
2302,3885,FALSE,2019-06-22,"England",51.3,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2302,3885,FALSE,2019-05-19,"England",51.3,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2303,2966,FALSE,2019-06-10,"England",51.3,-2,51.3,-2,FALSE,NA,NA,NA,NA
2303,2966,FALSE,2019-04-28,"England",51.3,-2,51.3,-2,FALSE,NA,NA,NA,NA
2304,420,FALSE,2019-06-29,"England",51.3,-2,51.2,-1.9,FALSE,NA,NA,NA,NA
2304,420,FALSE,2019-05-05,"England",51.3,-2,51.2,-1.9,FALSE,NA,NA,NA,NA
2305,1835,FALSE,2019-05-05,"England",51.3,-2,51.3,-2,TRUE,"Foot",NA,TRUE,"0"
2306,2861,FALSE,2019-04-23,"England",51.3,-2,51.4,-1.6,FALSE,NA,NA,NA,NA
2306,2861,FALSE,2019-05-21,"England",51.3,-2,51.4,-1.6,FALSE,NA,NA,NA,NA
2307,139,FALSE,2019-04-11,"England",51.3,-2,51.3,-2,FALSE,NA,NA,NA,NA
2307,139,FALSE,2019-06-21,"England",51.3,-2,51.3,-2,FALSE,NA,NA,NA,NA
2307,140,FALSE,2019-06-23,"England",51.3,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2307,140,FALSE,2019-04-06,"England",51.3,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2308,1365,FALSE,2019-05-24,"England",51.4,-2,51.4,-1.9,TRUE,"Car (conventional)",NA,TRUE,"0"
2308,1365,FALSE,2019-04-12,"England",51.4,-2,51.4,-1.9,TRUE,"Car (conventional)",NA,TRUE,"0"
2309,3077,FALSE,2019-06-29,"England",51.4,-2,51.4,-1.9,FALSE,NA,NA,NA,NA
2309,3077,FALSE,2019-05-12,"England",51.4,-2,51.4,-1.9,FALSE,NA,NA,NA,NA
2310,3894,FALSE,2019-04-23,"England",51.4,-2.1,51.4,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2310,3894,FALSE,2019-06-03,"England",51.4,-2.1,51.4,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2310,3893,FALSE,2019-06-02,"England",51.4,-2.1,51.4,-1.9,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2310,3893,FALSE,2019-04-22,"England",51.4,-2.1,51.4,-1.9,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2311,2608,FALSE,2019-05-26,"England",51.4,-2.2,51.4,-2.2,TRUE,"Foot",NA,TRUE,"0"
2311,2608,FALSE,2019-04-07,"England",51.4,-2.2,51.4,-2.2,TRUE,"Foot",NA,TRUE,"0"
2312,2853,FALSE,2019-06-01,"England",51.4,-2.3,51.4,-2.1,TRUE,"Car (conventional)",NA,TRUE,"0"
2312,2853,FALSE,2019-05-06,"England",51.4,-2.3,51.4,-2.1,TRUE,"Car (conventional)",NA,TRUE,"0"
2313,1774,FALSE,2019-04-17,"England",51.4,-2.2,51.4,-2.2,FALSE,NA,NA,NA,NA
2313,1774,FALSE,2019-05-14,"England",51.4,-2.2,51.4,-2.2,FALSE,NA,NA,NA,NA
2313,1773,FALSE,2019-04-18,"England",51.4,-2.2,51.5,-2.2,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2313,1773,FALSE,2019-05-16,"England",51.4,-2.2,51.5,-2.2,TRUE,"Car (conventional)","FALSE",TRUE,"0"
2314,1720,FALSE,2019-06-18,"England",51.4,-2.2,51.4,-2.2,FALSE,NA,NA,NA,NA
2314,1720,FALSE,2019-04-22,"England",51.4,-2.2,51.4,-2.2,FALSE,NA,NA,NA,NA
2315,1115,FALSE,2019-04-17,"England",51.5,-2.2,51.5,-2.2,FALSE,NA,NA,NA,NA
2315,1115,FALSE,2019-05-29,"England",51.5,-2.2,51.5,-2.2,FALSE,NA,NA,NA,NA
2316,3600,FALSE,2019-06-27,"England",51.5,-2.2,51.6,-2.3,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2316,3600,FALSE,2019-04-23,"England",51.5,-2.2,51.6,-2.3,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2316,3601,FALSE,2019-06-27,"England",51.5,-2.2,51.6,-2.2,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2316,3601,FALSE,2019-04-23,"England",51.5,-2.2,51.6,-2.2,TRUE,"Car (conventional)","TRUE",TRUE,"0"
2317,1415,FALSE,2019-05-06,"England",51.5,-2.2,51.5,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
2318,256,FALSE,2019-06-27,"England",51.5,-2.1,51.6,-2,FALSE,NA,NA,NA,NA
2319,1243,FALSE,2019-06-27,"England",51.6,-2.2,51.5,-2.3,FALSE,NA,NA,NA,NA
2319,1243,FALSE,2019-05-16,"England",51.6,-2.2,51.5,-2.3,FALSE,NA,NA,NA,NA
2319,1244,FALSE,2019-06-28,"England",51.6,-2.2,51.5,-2.1,FALSE,NA,NA,NA,NA
2319,1244,FALSE,2019-05-15,"England",51.6,-2.2,51.5,-2.1,FALSE,NA,NA,NA,NA
2320,1055,FALSE,2019-06-18,"England",51.5,-2.2,51.5,-2.1,FALSE,NA,NA,NA,NA
2320,1055,FALSE,2019-04-18,"England",51.5,-2.2,51.5,-2.1,FALSE,NA,NA,NA,NA
2321,1132,FALSE,2019-04-18,"England",51.5,-2.3,51.5,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2321,1132,FALSE,2019-06-20,"England",51.5,-2.3,51.5,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2321,1133,FALSE,2019-04-16,"England",51.5,-2.3,51.5,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2321,1133,FALSE,2019-06-11,"England",51.5,-2.3,51.5,-2.3,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2322,1007,FALSE,2019-04-24,"England",51.4,-2.3,51.4,-2.3,TRUE,"Car (electric)","FALSE",TRUE,"0"
2322,1007,FALSE,2019-06-15,"England",51.4,-2.3,51.4,-2.3,TRUE,"Car (electric)","FALSE",TRUE,"0"
2323,316,FALSE,2019-06-30,"England",51.5,-2.4,51.5,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
2323,316,FALSE,2019-05-06,"England",51.5,-2.4,51.5,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
2324,1167,FALSE,2019-04-29,"England",51.5,-2.1,51.4,-2.1,FALSE,NA,NA,NA,NA
2324,1167,FALSE,2019-06-30,"England",51.5,-2.1,51.4,-2.1,FALSE,NA,NA,NA,NA
2325,1107,FALSE,2019-06-27,"England",51.4,-2,51.3,-2.1,FALSE,NA,NA,NA,NA
2325,1107,FALSE,2019-04-29,"England",51.4,-2,51.3,-2.1,FALSE,NA,NA,NA,NA
2325,1108,FALSE,2019-04-20,"England",51.4,-2,51.4,-1.9,FALSE,NA,NA,NA,NA
2325,1108,FALSE,2019-06-24,"England",51.4,-2,51.4,-1.9,FALSE,NA,NA,NA,NA
2325,1106,FALSE,2019-05-03,"England",51.4,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2325,1106,FALSE,2019-06-28,"England",51.4,-2,51.3,-1.9,FALSE,NA,NA,NA,NA
2326,2621,FALSE,2019-06-03,"England",51.5,-2,51.4,-2,FALSE,NA,NA,NA,NA
2326,2621,FALSE,2019-04-13,"England",51.5,-2,51.4,-2,FALSE,NA,NA,NA,NA
2326,2622,FALSE,2019-04-07,"England",51.5,-2,51.6,-1.9,FALSE,NA,NA,NA,NA
2326,2622,FALSE,2019-06-04,"England",51.5,-2,51.6,-1.9,FALSE,NA,NA,NA,NA
2327,964,FALSE,2019-04-14,"England",51.5,-2.1,51.4,-2.2,TRUE,"Car (electric)",NA,TRUE,"1.5"
2327,964,FALSE,2019-05-19,"England",51.5,-2.1,51.4,-2.2,TRUE,"Car (electric)",NA,TRUE,"1.5"
2328,824,FALSE,2019-06-09,"England",51.6,-1.8,51.4,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2328,824,FALSE,2019-05-17,"England",51.6,-1.8,51.4,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2328,823,FALSE,2019-06-01,"England",51.6,-1.8,51.4,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2328,823,FALSE,2019-05-17,"England",51.6,-1.8,51.4,-1.6,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
2329,2990,FALSE,2019-04-23,"England",51.6,-1.8,51.4,-1.9,FALSE,NA,NA,NA,NA
2329,2990,FALSE,2019-05-20,"England",51.6,-1.8,51.4,-1.9,FALSE,NA,NA,NA,NA
2330,3621,FALSE,2019-06-10,"England",51.5,-1.8,51.5,-1.8,FALSE,NA,NA,NA,NA
2331,2769,FALSE,2019-05-31,"England",51.6,-1.7,51.6,-1.7,TRUE,"Car (conventional)",NA,TRUE,"0"
