#link,coreId1,coreId2,cluster1,cluster2,linkType,eucDist,lcDist,eucAdj,cwdAdj,lcpLength,cwdToEucRatio,cwdToPathRatio,Eff_Resist,CWDTORRatio,CF_Centrality
4554.0,1322.0,1327.0,-1.0,-1.0,-15.0,196.0,40657.9882813,1.0,1.0,697.0,207.438715721,58.3328382802,-1.0,-1.0,-1.0
4555.0,1322.0,1331.0,-1.0,-1.0,1.0,160.0,204.852813721,1.0,1.0,204.0,1.28033008576,1.00418045942,-1.0,-1.0,24907.35506
4556.0,1322.0,1344.0,-1.0,-1.0,-15.0,289.0,40902.84375,1.0,1.0,942.0,141.532331315,43.4212778662,-1.0,-1.0,-1.0
4557.0,1322.0,1375.0,-1.0,-1.0,1.0,438.0,148518.015625,1.0,1.0,551.0,339.082227454,269.542678085,-1.0,-1.0,6440.541614
4558.0,1322.0,1380.0,-1.0,-1.0,-15.0,434.0,41135.9804688,0.0,1.0,1175.0,94.7833651355,35.0093450798,-1.0,-1.0,-1.0
4559.0,1322.0,1396.0,-1.0,-1.0,-15.0,600.0,105402.96875,0.0,1.0,1582.0,175.671614583,66.6264024968,-1.0,-1.0,-1.0
4560.0,1323.0,1324.0,-1.0,-1.0,1.0,135.0,196.56854248,1.0,0.0,196.0,1.45606327763,1.00290072694,-1.0,-1.0,13602.24206
4561.0,1323.0,1328.0,-1.0,-1.0,1.0,45.0,76.5685424805,1.0,1.0,76.0,1.70152316623,1.00748082211,-1.0,-1.0,11533.67148
4562.0,1323.0,1329.0,-1.0,-1.0,1.0,16.0,48.2842712402,1.0,1.0,48.0,3.01776695251,1.0059223175,-1.0,-1.0,7318.903374
4563.0,1323.0,1332.0,-1.0,-1.0,1.0,69.0,88.2842712402,1.0,0.0,88.0,1.27948219189,1.003230355,-1.0,-1.0,10549.96435
4564.0,1324.0,1329.0,-1.0,-1.0,1.0,100.0,128.28427124,1.0,1.0,128.0,1.2828427124,1.00222086906,-1.0,-1.0,19046.8778
4565.0,1324.0,1337.0,-1.0,-1.0,-15.0,316.0,39999.4023438,1.0,0.0,1569.0,126.580387164,25.4935642727,-1.0,-1.0,-1.0
4566.0,1324.0,1340.0,-1.0,-1.0,1.0,75.0,100.0,1.0,1.0,100.0,1.33333333333,1.0,-1.0,-1.0,15219.9834
4567.0,1325.0,1326.0,-1.0,-1.0,-15.0,451.0,195507.40625,1.0,0.0,1559.0,433.497574834,125.405648653,-1.0,-1.0,-1.0
4568.0,1325.0,1331.0,-1.0,-1.0,1.0,22.0,40.0,1.0,1.0,40.0,1.81818181818,1.0,-1.0,-1.0,15743.43936
4569.0,1326.0,1331.0,-1.0,-1.0,-15.0,419.0,195543.96875,1.0,1.0,1595.0,466.692049523,122.59809953,-1.0,-1.0,-1.0
4570.0,1326.0,1335.0,-1.0,-1.0,-15.0,132.0,136939.375,1.0,1.0,241.0,1037.41950758,568.213174274,-1.0,-1.0,-1.0
4571.0,1326.0,1394.0,-1.0,-1.0,-15.0,456.0,265903.6875,1.0,1.0,2025.0,583.122121711,131.310462963,-1.0,-1.0,-1.0
4572.0,1327.0,1342.0,-1.0,-1.0,-15.0,135.0,313.137084961,1.0,1.0,313.0,2.31953396267,1.00043797112,-1.0,-1.0,-1.0
4573.0,1327.0,1344.0,-1.0,-1.0,1.0,149.0,213.137084961,1.0,1.0,213.0,1.43045023464,1.00064359137,-1.0,-1.0,34000.38665
4574.0,1328.0,1329.0,-1.0,-1.0,1.0,60.0,100.0,0.0,1.0,100.0,1.66666666667,1.0,-1.0,-1.0,10920.97628
4575.0,1328.0,1332.0,-1.0,-1.0,1.0,19.0,56.5685424805,1.0,1.0,56.0,2.9772917095,1.01015254429,-1.0,-1.0,3284.316635
4576.0,1328.0,1336.0,-1.0,-1.0,1.0,128.0,173.137084961,1.0,1.0,173.0,1.35263347626,1.00079239862,-1.0,-1.0,9195.582737
4577.0,1328.0,1351.0,-1.0,-1.0,1.0,143.0,204.852813721,1.0,0.0,204.0,1.43253715889,1.00418045942,-1.0,-1.0,8496.60836
4578.0,1329.0,1332.0,-1.0,-1.0,1.0,47.0,76.5685424805,1.0,1.0,76.0,1.62911792512,1.00748082211,-1.0,-1.0,14228.38861
4579.0,1329.0,1340.0,-1.0,-1.0,1.0,102.0,136.56854248,1.0,1.0,136.0,1.33890727922,1.00418045941,-1.0,-1.0,12092.35449
4580.0,1329.0,1343.0,-1.0,-1.0,1.0,115.0,156.56854248,1.0,1.0,156.0,1.36146558678,1.00364450308,-1.0,-1.0,9634.01568
4581.0,1330.0,1333.0,-1.0,-1.0,1.0,153.0,204.852813721,1.0,1.0,204.0,1.33890727922,1.00418045942,-1.0,-1.0,41673.99992
4582.0,1330.0,1336.0,-1.0,-1.0,-15.0,209.0,459.411254883,1.0,1.0,459.0,2.19813997552,1.00089598014,-1.0,-1.0,-1.0
4583.0,1330.0,1345.0,-1.0,-1.0,1.0,120.0,153.137084961,1.0,1.0,153.0,1.27614237468,1.00089598014,-1.0,-1.0,60193.9205
4584.0,1330.0,1352.0,-1.0,-1.0,-15.0,236.0,17916.765625,1.0,1.0,535.0,75.918498411,33.4892815421,-1.0,-1.0,-1.0
4585.0,1330.0,1355.0,-1.0,-1.0,-15.0,240.0,18239.9121094,1.0,1.0,519.0,75.9996337892,35.1443393245,-1.0,-1.0,-1.0
4586.0,1330.0,1356.0,-1.0,-1.0,-15.0,208.0,10771.5556641,1.0,1.0,391.0,51.7863253082,27.5487357138,-1.0,-1.0,-1.0
4587.0,1331.0,1375.0,-1.0,-1.0,1.0,376.0,148554.578125,1.0,1.0,587.0,395.091963098,253.074238714,-1.0,-1.0,6408.640551
4588.0,1331.0,1394.0,-1.0,-1.0,1.0,342.0,70331.421875,1.0,1.0,401.0,205.647432383,175.390079489,-1.0,-1.0,46748.49308
4589.0,1332.0,1336.0,-1.0,-1.0,1.0,148.0,188.28427124,0.0,1.0,188.0,1.27219102189,1.00151208106,-1.0,-1.0,8614.214509
4590.0,1332.0,1343.0,-1.0,-1.0,1.0,57.0,80.0,1.0,1.0,80.0,1.40350877193,1.0,-1.0,-1.0,7039.538818
4591.0,1332.0,1351.0,-1.0,-1.0,1.0,104.0,144.852813721,1.0,0.0,144.0,1.39281551655,1.00592231751,-1.0,-1.0,11654.71448
4592.0,1333.0,1342.0,-1.0,-1.0,1.0,136.0,196.56854248,1.0,1.0,196.0,1.44535693,1.00290072694,-1.0,-1.0,61297.31713
4593.0,1333.0,1352.0,-1.0,-1.0,1.0,196.0,17618.7753906,1.0,1.0,237.0,89.8917111765,74.3408244329,-1.0,-1.0,3173.625779
4594.0,1333.0,1374.0,-1.0,-1.0,1.0,264.0,21114.8535156,1.0,1.0,324.0,79.9805057409,65.1693009741,-1.0,-1.0,2406.691425
4595.0,1334.0,1341.0,-1.0,-1.0,1.0,494.0,21534.8535156,1.0,1.0,584.0,43.5928208818,36.8747491705,-1.0,-1.0,23062.24477
4596.0,1334.0,1350.0,-1.0,-1.0,1.0,483.0,21523.1367188,1.0,1.0,573.0,44.5613596663,37.5621932265,-1.0,-1.0,22963.21232
4597.0,1334.0,1423.0,-1.0,-1.0,1.0,737.0,165104.546875,1.0,0.0,1375.0,224.022451662,120.076034091,-1.0,-1.0,6025.183517
4598.0,1334.0,1436.0,-1.0,-1.0,-15.0,972.0,178632.90625,1.0,0.0,1624.0,183.778710134,109.995631927,-1.0,-1.0,-1.0
4599.0,1334.0,1474.0,-1.0,-1.0,1.0,2564.0,441301.625,1.0,0.0,3596.0,172.114518331,122.720140434,-1.0,-1.0,20366.87683
4600.0,1335.0,1394.0,-1.0,-1.0,-15.0,411.0,334404.21875,1.0,1.0,2222.0,813.635568735,150.496948132,-1.0,-1.0,-1.0
4601.0,1335.0,1398.0,-1.0,-1.0,-15.0,523.0,481305.625,1.0,1.0,2701.0,920.278441683,178.195344317,-1.0,-1.0,-1.0
4602.0,1335.0,1489.0,-1.0,-1.0,-15.0,3637.0,533192.9375,0.0,1.0,7547.0,146.602402392,70.649653836,-1.0,-1.0,-1.0
4603.0,1336.0,1343.0,-1.0,-1.0,1.0,160.0,204.852813721,0.0,1.0,204.0,1.28033008576,1.00418045942,-1.0,-1.0,7091.593306
4604.0,1336.0,1345.0,-1.0,-1.0,1.0,71.0,221.421356201,1.0,1.0,221.0,3.11861065072,1.00190658914,-1.0,-1.0,25297.88307
4605.0,1336.0,1351.0,-1.0,-1.0,1.0,93.0,144.852813721,1.0,1.0,144.0,1.55755713678,1.00592231751,-1.0,-1.0,2974.543396
4606.0,1337.0,1339.0,-1.0,-1.0,1.0,132.0,18735.1386719,1.0,1.0,264.0,141.932868727,70.9664343633,-1.0,-1.0,11614.53488
4607.0,1337.0,1340.0,-1.0,-1.0,-15.0,290.0,40159.4023438,1.0,0.0,1729.0,138.480697737,23.226953351,-1.0,-1.0,-1.0
4608.0,1337.0,1346.0,-1.0,-1.0,1.0,64.0,27066.5683594,1.0,1.0,96.0,422.915130616,281.94342041,-1.0,-1.0,22598.82261
4609.0,1337.0,1348.0,-1.0,-1.0,-15.0,299.0,41241.1171875,1.0,0.0,1820.0,137.930157818,22.6599544986,-1.0,-1.0,-1.0
4610.0,1338.0,1339.0,-1.0,-1.0,1.0,23.0,48.2842712402,1.0,1.0,48.0,2.09931614088,1.0059223175,-1.0,-1.0,28458.19511
4611.0,1338.0,1347.0,-1.0,-1.0,1.0,19.0,20438.3554688,1.0,1.0,68.0,1075.70291941,300.564051012,-1.0,-1.0,27225.04347
4612.0,1338.0,1365.0,-1.0,-1.0,-15.0,266.0,41543.5664063,1.0,0.0,313.0,156.178821076,132.727049221,-1.0,-1.0,-1.0
4613.0,1338.0,1378.0,-1.0,-1.0,-15.0,338.0,50249.5351563,1.0,0.0,1245.0,148.667263776,40.3610724147,-1.0,-1.0,-1.0
4614.0,1338.0,1381.0,-1.0,-1.0,-15.0,316.0,46567.890625,1.0,0.0,1113.0,147.366742484,41.8399736074,-1.0,-1.0,-1.0
4615.0,1339.0,1346.0,-1.0,-1.0,1.0,122.0,38274.4765625,1.0,1.0,133.0,313.725217725,287.778019267,-1.0,-1.0,21165.03106
4616.0,1339.0,1347.0,-1.0,-1.0,-15.0,75.0,20523.2089844,1.0,1.0,153.0,273.642786459,134.138620813,-1.0,-1.0,-1.0
4617.0,1339.0,1371.0,-1.0,-1.0,1.0,276.0,41122.5390625,0.0,1.0,591.0,148.994706748,69.5812843697,-1.0,-1.0,20611.05617
4618.0,1339.0,1378.0,-1.0,-1.0,-15.0,424.0,46558.8125,1.0,1.0,1077.0,109.808520047,43.2300951718,-1.0,-1.0,-1.0
4619.0,1340.0,1343.0,-1.0,-1.0,1.0,152.0,237.989898682,1.0,1.0,237.0,1.56572301764,1.00417678769,-1.0,-1.0,11946.90308
4620.0,1340.0,1346.0,-1.0,-1.0,1.0,330.0,47137.765625,0.0,1.0,867.0,142.841714015,54.3688184833,-1.0,-1.0,7157.087484
4621.0,1340.0,1348.0,-1.0,-1.0,1.0,22.0,1058.28430176,1.0,1.0,68.0,48.1038318982,15.5630044376,-1.0,-1.0,1468.002387
4622.0,1340.0,1366.0,-1.0,-1.0,1.0,324.0,44517.9882813,0.0,1.0,637.0,137.401198399,69.886951776,-1.0,-1.0,7139.371354
4623.0,1341.0,1349.0,-1.0,-1.0,1.0,3.0,20.0,1.0,1.0,20.0,6.66666666667,1.0,-1.0,-1.0,22172.7688
4624.0,1341.0,1350.0,-1.0,-1.0,-15.0,40.0,68.2842712402,1.0,1.0,68.0,1.70710678101,1.00418045941,-1.0,-1.0,-1.0
4625.0,1341.0,1353.0,-1.0,-1.0,1.0,938.0,50163.8242188,1.0,1.0,1127.0,53.4795567365,44.5109354204,-1.0,-1.0,26005.73806
4626.0,1341.0,1357.0,-1.0,-1.0,1.0,203.0,9256.27441406,1.0,0.0,266.0,45.5974109067,34.798024113,-1.0,-1.0,2472.59412
4627.0,1341.0,1361.0,-1.0,-1.0,1.0,351.0,3404.55834961,1.0,0.0,434.0,9.69959643764,7.84460449219,-1.0,-1.0,18135.99353
4628.0,1342.0,1344.0,-1.0,-1.0,1.0,60.0,88.2842712402,1.0,1.0,88.0,1.47140452067,1.003230355,-1.0,-1.0,48593.51725
4629.0,1342.0,1374.0,-1.0,-1.0,1.0,301.0,21241.7792969,1.0,1.0,381.0,70.5706953385,55.7527015667,-1.0,-1.0,1919.5236
4630.0,1342.0,1380.0,-1.0,-1.0,1.0,220.0,309.705627441,1.0,1.0,309.0,1.407752852,1.00228358395,-1.0,-1.0,66144.73285
4631.0,1342.0,1413.0,-1.0,-1.0,1.0,735.0,19119.5371094,0.0,1.0,1158.0,26.012975659,16.5108265193,-1.0,-1.0,3053.905848
4632.0,1343.0,1348.0,-1.0,-1.0,-15.0,157.0,1344.55847168,1.0,1.0,354.0,8.5640666986,3.79818777311,-1.0,-1.0,-1.0
4633.0,1343.0,1351.0,-1.0,-1.0,1.0,57.0,88.2842712402,1.0,1.0,88.0,1.54884686386,1.003230355,-1.0,-1.0,15548.36459
4634.0,1343.0,1354.0,-1.0,-1.0,1.0,117.0,144.852813721,1.0,1.0,144.0,1.23805823693,1.00592231751,-1.0,-1.0,8848.996679
4635.0,1344.0,1375.0,-1.0,-1.0,1.0,430.0,183317.4375,1.0,0.0,651.0,426.319622093,281.593605991,-1.0,-1.0,8105.326582
4636.0,1344.0,1380.0,-1.0,-1.0,1.0,162.0,233.137084961,1.0,1.0,233.0,1.4391178084,1.00058834747,-1.0,-1.0,71125.64649
4637.0,1345.0,1351.0,-1.0,-1.0,1.0,92.0,144.852813721,1.0,1.0,144.0,1.57448710566,1.00592231751,-1.0,-1.0,38767.45349
4638.0,1345.0,1356.0,-1.0,-1.0,1.0,148.0,10581.8496094,1.0,1.0,201.0,71.4989838473,52.6460179572,-1.0,-1.0,6124.744412
4639.0,1345.0,1372.0,-1.0,-1.0,1.0,223.0,17812.0644531,1.0,1.0,261.0,79.8747284892,68.2454576747,-1.0,-1.0,3806.242129
4640.0,1345.0,1377.0,-1.0,-1.0,-15.0,192.0,16963.4863281,1.0,1.0,402.0,88.3514912922,42.1977271843,-1.0,-1.0,-1.0
4641.0,1346.0,1347.0,-1.0,-1.0,-15.0,189.0,35504.40625,1.0,0.0,1024.0,187.854001323,34.6722717285,-1.0,-1.0,-1.0
4642.0,1346.0,1348.0,-1.0,-1.0,-15.0,315.0,48244.3359375,1.0,0.0,984.0,153.156622024,49.0287966845,-1.0,-1.0,-1.0
4643.0,1346.0,1366.0,-1.0,-1.0,1.0,232.0,2683.20849609,1.0,1.0,293.0,11.5655538625,9.15770817778,-1.0,-1.0,15178.20472
4644.0,1346.0,1371.0,-1.0,-1.0,1.0,199.0,2819.77709961,1.0,1.0,429.0,14.1697341689,6.5729069921,-1.0,-1.0,14095.9223
4645.0,1346.0,1373.0,-1.0,-1.0,1.0,213.0,2666.63989258,1.0,1.0,276.0,12.5194361154,9.66173874123,-1.0,-1.0,15392.52463
4646.0,1347.0,1358.0,-1.0,-1.0,1.0,121.0,15010.0,1.0,1.0,160.0,124.049586777,93.8125,-1.0,-1.0,15749.9075
4647.0,1347.0,1365.0,-1.0,-1.0,1.0,177.0,21085.2089844,1.0,0.0,224.0,119.125474488,94.1303972518,-1.0,-1.0,11824.46239
4648.0,1347.0,1371.0,-1.0,-1.0,-15.0,231.0,32771.4921875,1.0,1.0,681.0,141.867931548,48.1226023311,-1.0,-1.0,-1.0
4649.0,1347.0,1378.0,-1.0,-1.0,-15.0,275.0,37644.9257813,0.0,1.0,604.0,136.890639205,62.3260360618,-1.0,-1.0,-1.0
4650.0,1348.0,1354.0,-1.0,-1.0,-15.0,117.0,1419.70568848,1.0,1.0,429.0,12.1342366537,3.30933726918,-1.0,-1.0,-1.0
4651.0,1348.0,1366.0,-1.0,-1.0,-15.0,260.0,45624.5585938,1.0,1.0,754.0,175.479071515,60.5100246602,-1.0,-1.0,-1.0
4652.0,1348.0,1367.0,-1.0,-1.0,-15.0,138.0,1496.27416992,1.0,0.0,506.0,10.8425664487,2.95706357692,-1.0,-1.0,-1.0
4653.0,1349.0,1350.0,-1.0,-1.0,1.0,20.0,28.2842712402,1.0,1.0,28.0,1.41421356201,1.01015254429,-1.0,-1.0,82487.2248
4654.0,1349.0,1353.0,-1.0,-1.0,1.0,935.0,50172.109375,0.0,1.0,1135.0,53.6600100267,44.204501652,-1.0,-1.0,26005.31902
4655.0,1349.0,1357.0,-1.0,-1.0,1.0,157.0,9231.42089844,1.0,1.0,241.0,58.7988592257,38.3046510309,-1.0,-1.0,2482.136812
4656.0,1349.0,1361.0,-1.0,-1.0,1.0,320.0,3379.70556641,0.0,1.0,409.0,10.561579895,8.26333879318,-1.0,-1.0,18282.77776
4657.0,1349.0,1364.0,-1.0,-1.0,1.0,154.0,3151.42138672,1.0,1.0,181.0,20.4637752384,17.4111678824,-1.0,-1.0,8201.844944
4658.0,1349.0,1393.0,-1.0,-1.0,-15.0,455.0,118096.976563,0.0,1.0,562.0,259.553794644,210.136968973,-1.0,-1.0,-1.0
4659.0,1349.0,1400.0,-1.0,-1.0,1.0,1066.0,129649.679688,0.0,1.0,1313.0,121.622588826,98.7430919177,-1.0,-1.0,17070.02504
4660.0,1349.0,1403.0,-1.0,-1.0,1.0,356.0,124538.359375,0.0,1.0,468.0,349.826852177,266.107605502,-1.0,-1.0,4466.157909
4661.0,1350.0,1364.0,-1.0,-1.0,1.0,171.0,3203.13720703,1.0,0.0,233.0,18.7317965323,13.7473699873,-1.0,-1.0,8716.2361
4662.0,1350.0,1403.0,-1.0,-1.0,1.0,347.0,124534.921875,1.0,1.0,464.0,358.890264769,268.394228179,-1.0,-1.0,4481.680369
4663.0,1350.0,1423.0,-1.0,-1.0,1.0,596.0,143576.5625,1.0,1.0,797.0,240.900272651,180.146251568,-1.0,-1.0,4179.079074
4664.0,1350.0,1474.0,-1.0,-1.0,1.0,2914.0,422824.78125,0.0,1.0,4089.0,145.101160347,103.405424615,-1.0,-1.0,22363.14343
4665.0,1351.0,1354.0,-1.0,-1.0,1.0,108.0,156.56854248,1.0,1.0,156.0,1.44970872667,1.00364450308,-1.0,-1.0,10009.69949
4666.0,1351.0,1377.0,-1.0,-1.0,1.0,161.0,16762.0644531,1.0,1.0,201.0,104.112201572,83.3933554881,-1.0,-1.0,4704.324344
4667.0,1351.0,1379.0,-1.0,-1.0,-15.0,235.0,21264.6328125,1.0,0.0,3303.0,90.4877992021,6.43797542007,-1.0,-1.0,-1.0
4668.0,1352.0,1355.0,-1.0,-1.0,1.0,137.0,15656.8544922,1.0,1.0,156.0,114.283609432,100.364451873,-1.0,-1.0,1140.916674
4669.0,1352.0,1363.0,-1.0,-1.0,1.0,64.0,8000.0,1.0,1.0,80.0,125.0,100.0,-1.0,-1.0,3058.424071
4670.0,1352.0,1374.0,-1.0,-1.0,1.0,188.0,22970.5625,1.0,1.0,229.0,122.183843085,100.308133188,-1.0,-1.0,835.0278292
4671.0,1353.0,1359.0,-1.0,-1.0,-15.0,423.0,33136.7734375,0.0,1.0,566.0,78.337525857,58.5455361087,-1.0,-1.0,-1.0
4672.0,1353.0,1360.0,-1.0,-1.0,1.0,3.0,20.0,1.0,1.0,20.0,6.66666666667,1.0,-1.0,-1.0,81316.75061
4673.0,1353.0,1361.0,-1.0,-1.0,1.0,607.0,53048.3828125,1.0,0.0,1042.0,87.3943703666,50.91015625,-1.0,-1.0,23526.91036
4674.0,1353.0,1369.0,-1.0,-1.0,-15.0,135.0,10791.7070313,1.0,1.0,241.0,79.9385706022,44.7788673498,-1.0,-1.0,-1.0
4675.0,1353.0,1400.0,-1.0,-1.0,1.0,240.0,84851.7109375,1.0,1.0,521.0,353.548795573,162.863168786,-1.0,-1.0,11939.91943
4676.0,1354.0,1366.0,-1.0,-1.0,1.0,304.0,44301.421875,0.0,1.0,421.0,145.728361431,105.229030582,-1.0,-1.0,7214.778402
4677.0,1354.0,1367.0,-1.0,-1.0,1.0,20.0,56.5685424805,1.0,1.0,56.0,2.82842712403,1.01015254429,-1.0,-1.0,5171.808029
4678.0,1354.0,1377.0,-1.0,-1.0,1.0,223.0,16890.3476563,1.0,1.0,329.0,75.7414693108,51.3384427243,-1.0,-1.0,4677.839103
4679.0,1354.0,1379.0,-1.0,-1.0,-15.0,144.0,21477.7714844,1.0,1.0,3517.0,149.151190864,6.10684432312,-1.0,-1.0,-1.0
4680.0,1355.0,1356.0,-1.0,-1.0,1.0,32.0,6828.42724609,1.0,1.0,68.0,213.38835144,100.418047737,-1.0,-1.0,2358.923391
4681.0,1355.0,1363.0,-1.0,-1.0,1.0,121.0,13656.8544922,1.0,1.0,136.0,112.866566051,100.418047737,-1.0,-1.0,1889.954463
4682.0,1355.0,1368.0,-1.0,-1.0,-15.0,82.0,10486.6396484,1.0,1.0,176.0,127.885849371,59.5831798205,-1.0,-1.0,-1.0
4683.0,1356.0,1368.0,-1.0,-1.0,1.0,21.0,3010.0,1.0,1.0,40.0,143.333333333,75.25,-1.0,-1.0,4811.421269
4684.0,1356.0,1372.0,-1.0,-1.0,1.0,69.0,8513.56542969,1.0,1.0,113.0,123.385006227,75.3412869884,-1.0,-1.0,1467.739479
4685.0,1357.0,1361.0,-1.0,-1.0,1.0,70.0,12213.1367188,1.0,0.0,253.0,174.473381697,48.2732676632,-1.0,-1.0,3824.628868
4686.0,1357.0,1364.0,-1.0,-1.0,1.0,7.0,9010.0,1.0,1.0,20.0,1287.14285714,450.5,-1.0,-1.0,1144.258848
4687.0,1358.0,1365.0,-1.0,-1.0,1.0,39.0,5656.85449219,1.0,1.0,56.0,145.047551082,101.015258789,-1.0,-1.0,3217.429698
4688.0,1358.0,1371.0,-1.0,-1.0,1.0,137.0,17343.1367188,1.0,1.0,513.0,126.592238823,33.8072840522,-1.0,-1.0,5195.457808
4689.0,1358.0,1378.0,-1.0,-1.0,1.0,163.0,22216.5683594,0.0,1.0,436.0,136.297965395,50.955432017,-1.0,-1.0,3740.838753
4690.0,1358.0,1388.0,-1.0,-1.0,1.0,177.0,17078.2851563,1.0,1.0,248.0,96.4874867588,68.8640530496,-1.0,-1.0,5421.744894
4691.0,1359.0,1360.0,-1.0,-1.0,-15.0,238.0,24345.0664063,1.0,1.0,344.0,102.290194984,70.7705418788,-1.0,-1.0,-1.0
4692.0,1359.0,1362.0,-1.0,-1.0,1.0,114.0,12020.0,1.0,1.0,140.0,105.438596491,85.8571428571,-1.0,-1.0,59275.04633
4693.0,1359.0,1400.0,-1.0,-1.0,-15.0,431.0,98001.921875,1.0,1.0,541.0,227.382649362,181.149578327,-1.0,-1.0,-1.0
4694.0,1359.0,1405.0,-1.0,-1.0,1.0,1067.0,162541.046875,1.0,1.0,1279.0,152.334626874,127.084477619,-1.0,-1.0,38292.16897
4695.0,1359.0,1406.0,-1.0,-1.0,1.0,307.0,109227.34375,1.0,1.0,386.0,355.789393322,282.972393135,-1.0,-1.0,20528.34261
4696.0,1360.0,1362.0,-1.0,-1.0,1.0,19.0,7656.85449219,1.0,1.0,76.0,402.992341694,100.748085424,-1.0,-1.0,37921.53756
4697.0,1360.0,1369.0,-1.0,-1.0,1.0,4.0,2000.0,1.0,1.0,20.0,500.0,100.0,-1.0,-1.0,42841.93667
4698.0,1361.0,1364.0,-1.0,-1.0,1.0,81.0,6281.42138672,1.0,1.0,341.0,77.5484121817,18.4205905769,-1.0,-1.0,6558.482748
4699.0,1361.0,1393.0,-1.0,-1.0,1.0,189.0,114857.273438,1.0,1.0,293.0,607.710441471,392.004346205,-1.0,-1.0,6319.077334
4700.0,1361.0,1400.0,-1.0,-1.0,1.0,672.0,132492.8125,1.0,0.0,1187.0,197.161923363,111.619892586,-1.0,-1.0,16270.76114
4701.0,1362.0,1369.0,-1.0,-1.0,1.0,30.0,6828.42724609,1.0,1.0,68.0,227.614241536,100.418047737,-1.0,-1.0,30555.0282
4702.0,1362.0,1400.0,-1.0,-1.0,1.0,217.0,81313.7109375,1.0,1.0,273.0,374.717561924,297.852421016,-1.0,-1.0,9125.844176
4703.0,1363.0,1368.0,-1.0,-1.0,1.0,172.0,16751.4921875,1.0,1.0,501.0,97.392396439,33.4361121507,-1.0,-1.0,1146.410822
4704.0,1363.0,1374.0,-1.0,-1.0,1.0,154.0,15878.2753906,1.0,1.0,377.0,103.105684355,42.1174413544,-1.0,-1.0,1470.13653
4705.0,1363.0,1386.0,-1.0,-1.0,1.0,305.0,5821.49267578,1.0,1.0,461.0,19.0868612321,12.6279667587,-1.0,-1.0,2657.645886
4706.0,1363.0,1411.0,-1.0,-1.0,1.0,411.0,5816.64013672,1.0,1.0,456.0,14.1524090918,12.7557897735,-1.0,-1.0,2373.996151
4707.0,1363.0,1415.0,-1.0,-1.0,1.0,415.0,5854.62988281,1.0,0.0,494.0,14.1075418863,11.8514774956,-1.0,-1.0,2571.738241
4708.0,1364.0,1393.0,-1.0,-1.0,1.0,213.0,113448.921875,1.0,1.0,284.0,532.624046362,399.468034771,-1.0,-1.0,6698.822056
4709.0,1364.0,1403.0,-1.0,-1.0,1.0,190.0,126076.335938,1.0,1.0,377.0,663.559662832,334.419989225,-1.0,-1.0,4243.866678
4710.0,1365.0,1378.0,-1.0,-1.0,1.0,101.0,17873.421875,1.0,1.0,393.0,176.96457302,45.4794449746,-1.0,-1.0,3892.367381
4711.0,1365.0,1381.0,-1.0,-1.0,1.0,56.0,14191.7783203,1.0,1.0,261.0,253.424612863,54.3746295797,-1.0,-1.0,5277.552082
4712.0,1365.0,1388.0,-1.0,-1.0,1.0,155.0,12735.1386719,1.0,1.0,204.0,82.16218498,62.4271503525,-1.0,-1.0,6234.354607
4713.0,1366.0,1367.0,-1.0,-1.0,-15.0,203.0,44377.9882813,1.0,1.0,497.0,218.610779711,89.2917269241,-1.0,-1.0,-1.0
4714.0,1366.0,1373.0,-1.0,-1.0,1.0,25.0,40.0,1.0,1.0,40.0,1.6,1.0,-1.0,-1.0,14458.62942
4715.0,1366.0,1376.0,-1.0,-1.0,1.0,164.0,27166.5683594,1.0,1.0,196.0,165.64980707,138.604940609,-1.0,-1.0,5465.59812
4716.0,1366.0,1383.0,-1.0,-1.0,1.0,89.0,116.56854248,1.0,1.0,116.0,1.30975890427,1.00490122828,-1.0,-1.0,7212.574929
4717.0,1367.0,1376.0,-1.0,-1.0,1.0,58.0,52828.4257813,1.0,1.0,108.0,910.834927264,489.152090568,-1.0,-1.0,3739.531884
4718.0,1367.0,1379.0,-1.0,-1.0,-15.0,65.0,21562.6230469,1.0,1.0,3601.0,331.73266226,5.98795419242,-1.0,-1.0,-1.0
4719.0,1367.0,1389.0,-1.0,-1.0,-15.0,131.0,21629.4863281,0.0,1.0,3668.0,165.110582657,5.89680652347,-1.0,-1.0,-1.0
4720.0,1368.0,1372.0,-1.0,-1.0,1.0,69.0,8828.42675781,1.0,1.0,88.0,127.948213881,100.323031339,-1.0,-1.0,1298.98783
4721.0,1368.0,1386.0,-1.0,-1.0,1.0,135.0,11106.5683594,1.0,1.0,216.0,82.2708767363,51.4192979602,-1.0,-1.0,2632.275237
4722.0,1368.0,1411.0,-1.0,-1.0,1.0,448.0,11401.1269531,0.0,1.0,511.0,25.4489440917,22.3114030393,-1.0,-1.0,2423.691615
4723.0,1369.0,1400.0,-1.0,-1.0,1.0,158.0,75656.8515625,1.0,1.0,216.0,478.840832674,350.263201678,-1.0,-1.0,12339.72251
4724.0,1370.0,1382.0,-1.0,-1.0,1.0,1431.0,123606.203125,1.0,1.0,2632.0,86.3775004368,46.9628431326,-1.0,-1.0,8415.137101
4725.0,1370.0,1385.0,-1.0,-1.0,-15.0,77.0,74020.4140625,1.0,1.0,599.0,961.304078734,123.573312291,-1.0,-1.0,-1.0
